"time","°C.mean_value"
"2024-02-18T20:00:00.000+04:00","22.28"
"2024-02-18T22:00:00.000+04:00","22.279999999999998"
"2024-02-19T00:00:00.000+04:00","22.233333333333334"
"2024-02-19T02:00:00.000+04:00","22.25"
"2024-02-19T04:00:00.000+04:00","22.259999999999998"
"2024-02-19T06:00:00.000+04:00","22.3"
"2024-02-19T08:00:00.000+04:00",
"2024-02-19T10:00:00.000+04:00",
"2024-02-19T12:00:00.000+04:00","22.259999999999998"
"2024-02-19T14:00:00.000+04:00",
"2024-02-19T16:00:00.000+04:00","22.25"
"2024-02-19T18:00:00.000+04:00","22.133333333333336"
"2024-02-19T20:00:00.000+04:00","22.166666666666668"
"2024-02-19T22:00:00.000+04:00","22.15"
"2024-02-20T00:00:00.000+04:00","22.18"
"2024-02-20T02:00:00.000+04:00","22.150000000000002"
"2024-02-20T04:00:00.000+04:00","22.150000000000002"
"2024-02-20T06:00:00.000+04:00","22.18"
"2024-02-20T08:00:00.000+04:00","22.419999999999998"
"2024-02-20T10:00:00.000+04:00",
"2024-02-20T12:00:00.000+04:00",
"2024-02-20T14:00:00.000+04:00",
"2024-02-20T16:00:00.000+04:00","22"
"2024-02-20T18:00:00.000+04:00","21.833333333333332"
"2024-02-20T20:00:00.000+04:00","21.82"
"2024-02-20T22:00:00.000+04:00","21.84"
"2024-02-21T00:00:00.000+04:00","21.800000000000004"
"2024-02-21T02:00:00.000+04:00","21.75"
"2024-02-21T04:00:00.000+04:00",
"2024-02-21T06:00:00.000+04:00","21.8"
"2024-02-21T08:00:00.000+04:00","21.96666666666667"
"2024-02-21T10:00:00.000+04:00","22.05"
"2024-02-21T12:00:00.000+04:00","21.933333333333334"
"2024-02-21T14:00:00.000+04:00","21.833333333333332"
"2024-02-21T16:00:00.000+04:00","21.799999999999997"
"2024-02-21T18:00:00.000+04:00","21.779999999999998"
"2024-02-21T20:00:00.000+04:00","21.8"
"2024-02-21T22:00:00.000+04:00","21.75"
"2024-02-22T00:00:00.000+04:00","21.75"
"2024-02-22T02:00:00.000+04:00","21.75"
"2024-02-22T04:00:00.000+04:00","21.8"
"2024-02-22T06:00:00.000+04:00","21.766666666666666"
"2024-02-22T08:00:00.000+04:00","22.066666666666666"
"2024-02-22T10:00:00.000+04:00","22.1"
"2024-02-22T12:00:00.000+04:00","21.96"
"2024-02-22T14:00:00.000+04:00","22.1"
"2024-02-22T16:00:00.000+04:00","22"
"2024-02-22T18:00:00.000+04:00","22.05"
"2024-02-22T20:00:00.000+04:00","22.05"
"2024-02-22T22:00:00.000+04:00",
"2024-02-23T00:00:00.000+04:00","22.15"
"2024-02-23T02:00:00.000+04:00","22.2"
"2024-02-23T04:00:00.000+04:00",
"2024-02-23T06:00:00.000+04:00","22.35"
"2024-02-23T08:00:00.000+04:00","22.35"
"2024-02-23T10:00:00.000+04:00","22.333333333333332"
"2024-02-23T12:00:00.000+04:00","22.450000000000003"
"2024-02-23T14:00:00.000+04:00","22.450000000000003"
"2024-02-23T16:00:00.000+04:00","22.45"
"2024-02-23T18:00:00.000+04:00","22.45"
"2024-02-23T20:00:00.000+04:00","22.450000000000003"
"2024-02-23T22:00:00.000+04:00","22.45714285714286"
"2024-02-24T00:00:00.000+04:00","22.45"
"2024-02-24T02:00:00.000+04:00","22.45"
"2024-02-24T04:00:00.000+04:00","22.5"
"2024-02-24T06:00:00.000+04:00","22.53333333333333"
"2024-02-24T08:00:00.000+04:00","22.55"
"2024-02-24T10:00:00.000+04:00","22.55"
"2024-02-24T12:00:00.000+04:00","22.55"
"2024-02-24T14:00:00.000+04:00","22.65"
"2024-02-24T16:00:00.000+04:00","22.65"
"2024-02-24T18:00:00.000+04:00","22.759999999999998"
"2024-02-24T20:00:00.000+04:00","22.740000000000002"
"2024-02-24T22:00:00.000+04:00","22.75"
"2024-02-25T00:00:00.000+04:00","22.759999999999998"
"2024-02-25T02:00:00.000+04:00","22.75"
"2024-02-25T04:00:00.000+04:00","22.75"
"2024-02-25T06:00:00.000+04:00",
"2024-02-25T08:00:00.000+04:00","22.866666666666664"
"2024-02-25T10:00:00.000+04:00",
"2024-02-25T12:00:00.000+04:00","22.900000000000002"
"2024-02-25T14:00:00.000+04:00","22.900000000000002"
"2024-02-25T16:00:00.000+04:00","23.02"
"2024-02-25T18:00:00.000+04:00","22.950000000000003"
"2024-02-25T20:00:00.000+04:00","22.96"
"2024-02-25T22:00:00.000+04:00","22.933333333333334"
"2024-02-26T00:00:00.000+04:00","22.950000000000003"
"2024-02-26T02:00:00.000+04:00","22.96666666666667"
"2024-02-26T04:00:00.000+04:00","22.95"
"2024-02-26T06:00:00.000+04:00","23"
"2024-02-26T08:00:00.000+04:00","22.659999999999997"
"2024-02-26T10:00:00.000+04:00","22.4"
"2024-02-26T12:00:00.000+04:00","22.7"
"2024-02-26T14:00:00.000+04:00","22.72"
"2024-02-26T16:00:00.000+04:00","22.5"
"2024-02-26T18:00:00.000+04:00","22.399999999999995"
"2024-02-26T20:00:00.000+04:00","22.333333333333332"
"2024-02-26T22:00:00.000+04:00","22.349999999999998"
"2024-02-27T00:00:00.000+04:00","22.325"
"2024-02-27T02:00:00.000+04:00","22.233333333333334"
"2024-02-27T04:00:00.000+04:00","22.3"
"2024-02-27T06:00:00.000+04:00","22.3"
"2024-02-27T08:00:00.000+04:00","22.433333333333334"
"2024-02-27T10:00:00.000+04:00","22.549999999999997"
"2024-02-27T12:00:00.000+04:00","22.5"
"2024-02-27T14:00:00.000+04:00","22.583333333333332"
"2024-02-27T16:00:00.000+04:00","22.5"
"2024-02-27T18:00:00.000+04:00","22.439999999999998"
"2024-02-27T20:00:00.000+04:00",
"2024-02-27T22:00:00.000+04:00","22.3"
"2024-02-28T00:00:00.000+04:00","22.233333333333334"
"2024-02-28T02:00:00.000+04:00",
"2024-02-28T04:00:00.000+04:00","22.150000000000002"
"2024-02-28T06:00:00.000+04:00","22.3"
"2024-02-28T08:00:00.000+04:00","22.32"
"2024-02-28T10:00:00.000+04:00","22.366666666666664"
"2024-02-28T12:00:00.000+04:00","22.375"
"2024-02-28T14:00:00.000+04:00","22.359999999999996"
