"time","VA.mean_value"
"2024-01-23T19:28:00.000+04:00","33.4"
"2024-01-24T00:32:00.000+04:00","34"
"2024-01-24T05:36:00.000+04:00","48.08888888888889"
"2024-01-24T10:40:00.000+04:00","38.964285714285715"
"2024-01-24T15:44:00.000+04:00","35.170731707317074"
"2024-01-24T20:48:00.000+04:00","32.95348837209303"
"2024-01-25T01:52:00.000+04:00","34.4054054054054"
"2024-01-25T06:56:00.000+04:00","36.425"
"2024-01-25T12:00:00.000+04:00","36.333333333333336"
"2024-01-25T17:04:00.000+04:00","33.42424242424242"
"2024-01-25T22:08:00.000+04:00","32.972972972972975"
"2024-01-26T03:12:00.000+04:00","33.39473684210526"
"2024-01-26T08:16:00.000+04:00","34.175"
"2024-01-26T13:20:00.000+04:00","34.457142857142856"
"2024-01-26T18:24:00.000+04:00","33.395348837209305"
"2024-01-26T23:28:00.000+04:00","35.53846153846154"
"2024-01-27T04:32:00.000+04:00","33.15"
"2024-01-27T09:36:00.000+04:00","35.292682926829265"
"2024-01-27T14:40:00.000+04:00","35.30769230769231"
"2024-01-27T19:44:00.000+04:00","34.282051282051285"
"2024-01-28T00:48:00.000+04:00","35.5609756097561"
"2024-01-28T05:52:00.000+04:00","34.770833333333336"
"2024-01-28T10:56:00.000+04:00","33.575"
"2024-01-28T16:00:00.000+04:00","31.86046511627907"
"2024-01-28T21:04:00.000+04:00","32.958333333333336"
"2024-01-29T02:08:00.000+04:00","34.6"
"2024-01-29T07:12:00.000+04:00","52.31372549019608"
"2024-01-29T12:16:00.000+04:00","82.47916666666667"
"2024-01-29T17:20:00.000+04:00","32.54838709677419"
"2024-01-29T22:24:00.000+04:00","32.63157894736842"
"2024-01-30T03:28:00.000+04:00","32.68421052631579"
"2024-01-30T08:32:00.000+04:00",
"2024-01-30T13:36:00.000+04:00",
"2024-01-30T18:40:00.000+04:00",
"2024-01-30T23:44:00.000+04:00",
"2024-01-31T04:48:00.000+04:00","35.5"
"2024-01-31T09:52:00.000+04:00","38.810810810810814"
"2024-01-31T14:56:00.000+04:00","35.93103448275862"
"2024-01-31T20:00:00.000+04:00","34.39473684210526"
"2024-02-01T01:04:00.000+04:00","35.48888888888889"
"2024-02-01T06:08:00.000+04:00","55.973684210526315"
"2024-02-01T11:12:00.000+04:00","70.53488372093024"
"2024-02-01T16:16:00.000+04:00","34.714285714285715"
"2024-02-01T21:20:00.000+04:00","34.90909090909091"
"2024-02-02T02:24:00.000+04:00","35.25581395348837"
"2024-02-02T07:28:00.000+04:00","33.976190476190474"
"2024-02-02T12:32:00.000+04:00","33.94871794871795"
"2024-02-02T17:36:00.000+04:00","33.483870967741936"
"2024-02-02T22:40:00.000+04:00","35.28947368421053"
"2024-02-03T03:44:00.000+04:00","35.1"
"2024-02-03T08:48:00.000+04:00","35.18604651162791"
"2024-02-03T13:52:00.000+04:00","34.888888888888886"
"2024-02-03T18:56:00.000+04:00","34.44117647058823"
"2024-02-04T00:00:00.000+04:00","35.44444444444444"
"2024-02-04T05:04:00.000+04:00","35.09090909090909"
"2024-02-04T10:08:00.000+04:00","34.63636363636363"
"2024-02-04T15:12:00.000+04:00","34.21951219512195"
"2024-02-04T20:16:00.000+04:00","34.08108108108108"
"2024-02-05T01:20:00.000+04:00","35.60606060606061"
"2024-02-05T06:24:00.000+04:00","66.65789473684211"
"2024-02-05T11:28:00.000+04:00","41.114285714285714"
"2024-02-05T16:32:00.000+04:00","35.7906976744186"
"2024-02-05T21:36:00.000+04:00","34.96153846153846"
"2024-02-06T02:40:00.000+04:00","34.84"
"2024-02-06T07:44:00.000+04:00","93.55"
"2024-02-06T12:48:00.000+04:00","36.4390243902439"
"2024-02-06T17:52:00.000+04:00","35.96551724137931"
"2024-02-06T22:56:00.000+04:00","34.75757575757576"
"2024-02-07T04:00:00.000+04:00","34.55263157894737"
"2024-02-07T09:04:00.000+04:00","59.945454545454545"
"2024-02-07T14:08:00.000+04:00","50.17948717948718"
"2024-02-07T19:12:00.000+04:00","33.91428571428571"
"2024-02-08T00:16:00.000+04:00","35.351351351351354"
"2024-02-08T05:20:00.000+04:00","64.38235294117646"
"2024-02-08T10:24:00.000+04:00","44.523809523809526"
"2024-02-08T15:28:00.000+04:00","35.75609756097561"
"2024-02-08T20:32:00.000+04:00","34.2"
"2024-02-09T01:36:00.000+04:00","35.125"
"2024-02-09T06:40:00.000+04:00","34.94285714285714"
"2024-02-09T11:44:00.000+04:00","35.6578947368421"
"2024-02-09T16:48:00.000+04:00","34.16216216216216"
"2024-02-09T21:52:00.000+04:00","34.83870967741935"
"2024-02-10T02:56:00.000+04:00","35"
"2024-02-10T08:00:00.000+04:00","34.85294117647059"
"2024-02-10T13:04:00.000+04:00","35.542857142857144"
"2024-02-10T18:08:00.000+04:00","33.875"
"2024-02-10T23:12:00.000+04:00","34.96969696969697"
"2024-02-11T04:16:00.000+04:00","34.84375"
"2024-02-11T09:20:00.000+04:00","39.56666666666667"
"2024-02-11T14:24:00.000+04:00","34.891891891891895"
"2024-02-11T19:28:00.000+04:00","34.74193548387097"
"2024-02-12T00:32:00.000+04:00","36.21621621621622"
"2024-02-12T05:36:00.000+04:00","35.733333333333334"
"2024-02-12T10:40:00.000+04:00","117.23529411764706"
"2024-02-12T15:44:00.000+04:00","31.903225806451612"
"2024-02-12T20:48:00.000+04:00","33.878787878787875"
"2024-02-13T01:52:00.000+04:00","35.6"
"2024-02-13T06:56:00.000+04:00","35"
"2024-02-13T12:00:00.000+04:00","60.35294117647059"
"2024-02-13T17:04:00.000+04:00","58.114285714285714"
"2024-02-13T22:08:00.000+04:00","33.54838709677419"
"2024-02-14T03:12:00.000+04:00","34.708333333333336"
"2024-02-14T08:16:00.000+04:00","74.54761904761905"
"2024-02-14T13:20:00.000+04:00","45.15384615384615"
"2024-02-14T18:24:00.000+04:00","33.205128205128204"
"2024-02-14T23:28:00.000+04:00","35.58974358974359"
"2024-02-15T04:32:00.000+04:00","34.89473684210526"
"2024-02-15T09:36:00.000+04:00","37.17777777777778"
"2024-02-15T14:40:00.000+04:00","34.94117647058823"
"2024-02-15T19:44:00.000+04:00","33.7027027027027"
"2024-02-16T00:48:00.000+04:00","35.55882352941177"
"2024-02-16T05:52:00.000+04:00","34.15384615384615"
"2024-02-16T10:56:00.000+04:00","35.92857142857143"
"2024-02-16T16:00:00.000+04:00","34.86666666666667"
"2024-02-16T21:04:00.000+04:00","34.303030303030305"
"2024-02-17T02:08:00.000+04:00","35.74418604651163"
"2024-02-17T07:12:00.000+04:00","35.77142857142857"
"2024-02-17T12:16:00.000+04:00","36.05"
"2024-02-17T17:20:00.000+04:00","34"
"2024-02-17T22:24:00.000+04:00","34.84848484848485"
"2024-02-18T03:28:00.000+04:00","36.04761904761905"
"2024-02-18T08:32:00.000+04:00","36.432432432432435"
"2024-02-18T13:36:00.000+04:00","72.73170731707317"
"2024-02-18T18:40:00.000+04:00","33.25"
"2024-02-18T23:44:00.000+04:00","35.2972972972973"
"2024-02-19T04:48:00.000+04:00","108.18367346938776"
"2024-02-19T09:52:00.000+04:00","290.3333333333333"
"2024-02-19T14:56:00.000+04:00","73.83333333333333"
"2024-02-19T20:00:00.000+04:00","31.837209302325583"
"2024-02-20T01:04:00.000+04:00","33.76"
"2024-02-20T06:08:00.000+04:00","76.6938775510204"
"2024-02-20T11:12:00.000+04:00","114.23684210526316"
"2024-02-20T16:16:00.000+04:00","35.30769230769231"
"2024-02-20T21:20:00.000+04:00","33.86363636363637"
"2024-02-21T02:24:00.000+04:00","33.529411764705884"
"2024-02-21T07:28:00.000+04:00","76.17948717948718"
"2024-02-21T12:32:00.000+04:00","35.8974358974359"
"2024-02-21T17:36:00.000+04:00","32.97222222222222"
"2024-02-21T22:40:00.000+04:00","34.810810810810814"
"2024-02-22T03:44:00.000+04:00","66.69767441860465"
"2024-02-22T08:48:00.000+04:00","125.56"
"2024-02-22T13:52:00.000+04:00","39.8"
"2024-02-22T18:56:00.000+04:00","32.370370370370374"
"2024-02-23T00:00:00.000+04:00","34.46666666666667"
"2024-02-23T05:04:00.000+04:00","35.74193548387097"
"2024-02-23T10:08:00.000+04:00","86.61904761904762"
"2024-02-23T15:12:00.000+04:00","32.972972972972975"
"2024-02-23T20:16:00.000+04:00","32.26470588235294"
"2024-02-24T01:20:00.000+04:00","35.12820512820513"
"2024-02-24T06:24:00.000+04:00","35.89795918367347"
"2024-02-24T11:28:00.000+04:00","73.875"
"2024-02-24T16:32:00.000+04:00","35.15625"
"2024-02-24T21:36:00.000+04:00","35.12903225806452"
"2024-02-25T02:40:00.000+04:00","36.22222222222222"
"2024-02-25T07:44:00.000+04:00","36.088235294117645"
"2024-02-25T12:48:00.000+04:00","141.62790697674419"
"2024-02-25T17:52:00.000+04:00","34.44827586206897"
"2024-02-25T22:56:00.000+04:00","35.851851851851855"
"2024-02-26T04:00:00.000+04:00","38.26470588235294"
"2024-02-26T09:04:00.000+04:00","150"
"2024-02-26T14:08:00.000+04:00","97.42553191489361"
"2024-02-26T19:12:00.000+04:00","33.58974358974359"
"2024-02-27T00:16:00.000+04:00","35.5"
"2024-02-27T05:20:00.000+04:00","38.825"
"2024-02-27T10:24:00.000+04:00","179.08333333333334"
"2024-02-27T15:28:00.000+04:00","209.66"
"2024-02-27T20:32:00.000+04:00","38.29032258064516"
"2024-02-28T01:36:00.000+04:00","34.972972972972975"
"2024-02-28T06:40:00.000+04:00","55.63636363636363"
"2024-02-28T11:44:00.000+04:00","104.44680851063829"
"2024-02-28T16:48:00.000+04:00","163.45714285714286"
"2024-02-28T21:52:00.000+04:00","33.970588235294116"
"2024-02-29T02:56:00.000+04:00","34.9"
"2024-02-29T08:00:00.000+04:00","321.1521739130435"
"2024-02-29T13:04:00.000+04:00","123.5"
