"time","VA.mean_value"
"2024-02-26T09:04:00.000+04:00","83.96"
"2024-02-26T14:08:00.000+04:00","42.471698113207545"
"2024-02-26T19:12:00.000+04:00","25.510204081632654"
"2024-02-27T00:16:00.000+04:00","20.392156862745097"
"2024-02-27T05:20:00.000+04:00","59.6078431372549"
"2024-02-27T10:24:00.000+04:00","78.21153846153847"
"2024-02-27T15:28:00.000+04:00","29.836734693877553"
"2024-02-27T20:32:00.000+04:00","27.568181818181817"
"2024-02-28T01:36:00.000+04:00","32"
"2024-02-28T06:40:00.000+04:00","73.61538461538461"
"2024-02-28T11:44:00.000+04:00","65.90384615384616"
"2024-02-28T16:48:00.000+04:00","30.91304347826087"
"2024-02-28T21:52:00.000+04:00","28.304347826086957"
"2024-02-29T02:56:00.000+04:00","42.458333333333336"
"2024-02-29T08:00:00.000+04:00","62.833333333333336"
"2024-02-29T13:04:00.000+04:00","65.71428571428571"
