"time","VA.mean_value"
"2024-01-23T14:24:00.000+04:00","104.08163265306122"
"2024-01-23T19:28:00.000+04:00","6.803921568627451"
"2024-01-24T00:32:00.000+04:00","7.104166666666667"
"2024-01-24T05:36:00.000+04:00","76.4423076923077"
"2024-01-24T10:40:00.000+04:00","85.1"
"2024-01-24T15:44:00.000+04:00","6.653846153846154"
"2024-01-24T20:48:00.000+04:00","6.3076923076923075"
"2024-01-25T01:52:00.000+04:00","8"
"2024-01-25T06:56:00.000+04:00","74.54901960784314"
"2024-01-25T12:00:00.000+04:00","67.98245614035088"
"2024-01-25T17:04:00.000+04:00","6.44"
"2024-01-25T22:08:00.000+04:00","7"
"2024-01-26T03:12:00.000+04:00","6.423076923076923"
"2024-01-26T08:16:00.000+04:00","8.13953488372093"
"2024-01-26T13:20:00.000+04:00","6.68"
"2024-01-26T18:24:00.000+04:00","6.339622641509434"
"2024-01-26T23:28:00.000+04:00","6.92"
"2024-01-27T04:32:00.000+04:00","6.7254901960784315"
"2024-01-27T09:36:00.000+04:00","6.081632653061225"
"2024-01-27T14:40:00.000+04:00","7.723404255319149"
"2024-01-27T19:44:00.000+04:00","6.7272727272727275"
"2024-01-28T00:48:00.000+04:00","6.02"
"2024-01-28T05:52:00.000+04:00","7.574074074074074"
"2024-01-28T10:56:00.000+04:00","74.65957446808511"
"2024-01-28T16:00:00.000+04:00","7.387755102040816"
"2024-01-28T21:04:00.000+04:00","7.083333333333333"
"2024-01-29T02:08:00.000+04:00","6.795454545454546"
"2024-01-29T07:12:00.000+04:00","130.4"
"2024-01-29T12:16:00.000+04:00","70.2127659574468"
"2024-01-29T17:20:00.000+04:00","6.695652173913044"
"2024-01-29T22:24:00.000+04:00","7.117647058823529"
"2024-01-30T03:28:00.000+04:00","7.7560975609756095"
"2024-01-30T08:32:00.000+04:00",
"2024-01-30T13:36:00.000+04:00",
"2024-01-30T18:40:00.000+04:00",
"2024-01-30T23:44:00.000+04:00",
"2024-01-31T04:48:00.000+04:00","7.333333333333333"
"2024-01-31T09:52:00.000+04:00","7.288888888888889"
"2024-01-31T14:56:00.000+04:00","5.2"
"2024-01-31T20:00:00.000+04:00","6.780487804878049"
"2024-02-01T01:04:00.000+04:00","5.586206896551724"
"2024-02-01T06:08:00.000+04:00","4.0625"
"2024-02-01T11:12:00.000+04:00","4.586206896551724"
"2024-02-01T16:16:00.000+04:00","5.535714285714286"
"2024-02-01T21:20:00.000+04:00","6.135135135135135"
"2024-02-02T02:24:00.000+04:00","6.5"
"2024-02-02T07:28:00.000+04:00","3.3333333333333335"
"2024-02-02T12:32:00.000+04:00","3.5"
"2024-02-02T17:36:00.000+04:00","3.8333333333333335"
"2024-02-02T22:40:00.000+04:00","4.72"
"2024-02-03T03:44:00.000+04:00","5.214285714285714"
"2024-02-03T08:48:00.000+04:00","6"
"2024-02-03T13:52:00.000+04:00","5.03030303030303"
"2024-02-03T18:56:00.000+04:00","6.348837209302325"
"2024-02-04T00:00:00.000+04:00","6.722222222222222"
"2024-02-04T05:04:00.000+04:00","6.615384615384615"
"2024-02-04T10:08:00.000+04:00","7.333333333333333"
"2024-02-04T15:12:00.000+04:00","6.657894736842105"
"2024-02-04T20:16:00.000+04:00","6.081081081081081"
"2024-02-05T01:20:00.000+04:00","7"
"2024-02-05T06:24:00.000+04:00","116.10204081632654"
"2024-02-05T11:28:00.000+04:00","45.074074074074076"
"2024-02-05T16:32:00.000+04:00","43.625"
"2024-02-05T21:36:00.000+04:00","6.846153846153846"
"2024-02-06T02:40:00.000+04:00","47.3125"
"2024-02-06T07:44:00.000+04:00","75.58823529411765"
"2024-02-06T12:48:00.000+04:00","109.67924528301887"
"2024-02-06T17:52:00.000+04:00","7.072727272727272"
"2024-02-06T22:56:00.000+04:00","6.8"
"2024-02-07T04:00:00.000+04:00","22.384615384615383"
"2024-02-07T09:04:00.000+04:00","109.57377049180327"
"2024-02-07T14:08:00.000+04:00","7.717391304347826"
"2024-02-07T19:12:00.000+04:00","6.481481481481482"
"2024-02-08T00:16:00.000+04:00","7.22"
"2024-02-08T05:20:00.000+04:00","89.76595744680851"
"2024-02-08T10:24:00.000+04:00","68.9622641509434"
"2024-02-08T15:28:00.000+04:00","7.823529411764706"
"2024-02-08T20:32:00.000+04:00","6.604166666666667"
"2024-02-09T01:36:00.000+04:00","7.431372549019608"
"2024-02-09T06:40:00.000+04:00","7.288888888888889"
"2024-02-09T11:44:00.000+04:00","6.603448275862069"
"2024-02-09T16:48:00.000+04:00","6.74"
"2024-02-09T21:52:00.000+04:00","6.659574468085107"
"2024-02-10T02:56:00.000+04:00","7.479166666666667"
"2024-02-10T08:00:00.000+04:00","7.365384615384615"
"2024-02-10T13:04:00.000+04:00","7.204081632653061"
"2024-02-10T18:08:00.000+04:00","6.142857142857143"
"2024-02-10T23:12:00.000+04:00","6.98"
"2024-02-11T04:16:00.000+04:00","6.770833333333333"
"2024-02-11T09:20:00.000+04:00","123.42553191489361"
"2024-02-11T14:24:00.000+04:00","7.355555555555555"
"2024-02-11T19:28:00.000+04:00","7.26"
"2024-02-12T00:32:00.000+04:00","7.18"
"2024-02-12T05:36:00.000+04:00","44.6078431372549"
"2024-02-12T10:40:00.000+04:00","8.380952380952381"
"2024-02-12T15:44:00.000+04:00","7.456521739130435"
"2024-02-12T20:48:00.000+04:00","7.509433962264151"
"2024-02-13T01:52:00.000+04:00","6.434782608695652"
"2024-02-13T06:56:00.000+04:00","79.14285714285714"
"2024-02-13T12:00:00.000+04:00","42.7962962962963"
"2024-02-13T17:04:00.000+04:00","7.458333333333333"
"2024-02-13T22:08:00.000+04:00","6.4"
"2024-02-14T03:12:00.000+04:00","7.538461538461538"
"2024-02-14T08:16:00.000+04:00","84.14"
"2024-02-14T13:20:00.000+04:00","69.74509803921569"
"2024-02-14T18:24:00.000+04:00","6.0625"
"2024-02-14T23:28:00.000+04:00","7.1"
"2024-02-15T04:32:00.000+04:00","38.509433962264154"
"2024-02-15T09:36:00.000+04:00","68.66666666666667"
"2024-02-15T14:40:00.000+04:00","32.35849056603774"
"2024-02-15T19:44:00.000+04:00","6.384615384615385"
"2024-02-16T00:48:00.000+04:00","6.72"
"2024-02-16T05:52:00.000+04:00","6.7924528301886795"
"2024-02-16T10:56:00.000+04:00","6.75"
"2024-02-16T16:00:00.000+04:00","6.34"
"2024-02-16T21:04:00.000+04:00","5.659574468085107"
"2024-02-17T02:08:00.000+04:00","6.886363636363637"
"2024-02-17T07:12:00.000+04:00","5.7924528301886795"
"2024-02-17T12:16:00.000+04:00","31.09259259259259"
"2024-02-17T17:20:00.000+04:00","6.846153846153846"
"2024-02-17T22:24:00.000+04:00","5.7592592592592595"
"2024-02-18T03:28:00.000+04:00","6.36734693877551"
"2024-02-18T08:32:00.000+04:00","40.089285714285715"
"2024-02-18T13:36:00.000+04:00","6.877551020408164"
"2024-02-18T18:40:00.000+04:00","6.555555555555555"
"2024-02-18T23:44:00.000+04:00","7.056603773584905"
"2024-02-19T04:48:00.000+04:00","37.43396226415094"
"2024-02-19T09:52:00.000+04:00","110.63157894736842"
"2024-02-19T14:56:00.000+04:00","43.2"
"2024-02-19T20:00:00.000+04:00","6.660377358490566"
"2024-02-20T01:04:00.000+04:00","6.529411764705882"
"2024-02-20T06:08:00.000+04:00","108.59574468085107"
"2024-02-20T11:12:00.000+04:00","139.77777777777777"
"2024-02-20T16:16:00.000+04:00","7.183673469387755"
"2024-02-20T21:20:00.000+04:00","6.137254901960785"
"2024-02-21T02:24:00.000+04:00","7.615384615384615"
"2024-02-21T07:28:00.000+04:00","101.02"
"2024-02-21T12:32:00.000+04:00","42.833333333333336"
"2024-02-21T17:36:00.000+04:00","7.191489361702128"
"2024-02-21T22:40:00.000+04:00","6.739130434782608"
"2024-02-22T03:44:00.000+04:00","39.71153846153846"
"2024-02-22T08:48:00.000+04:00","96.98076923076923"
"2024-02-22T13:52:00.000+04:00","65.19607843137256"
"2024-02-22T18:56:00.000+04:00","7.208333333333333"
"2024-02-23T00:00:00.000+04:00","7.254545454545455"
"2024-02-23T05:04:00.000+04:00","6.297872340425532"
"2024-02-23T10:08:00.000+04:00","6.25"
"2024-02-23T15:12:00.000+04:00","5.717391304347826"
"2024-02-23T20:16:00.000+04:00","6.584905660377358"
"2024-02-24T01:20:00.000+04:00","6.813953488372093"
"2024-02-24T06:24:00.000+04:00","6.104166666666667"
"2024-02-24T11:28:00.000+04:00","6.8936170212765955"
"2024-02-24T16:32:00.000+04:00","5.673076923076923"
"2024-02-24T21:36:00.000+04:00","6.25"
"2024-02-25T02:40:00.000+04:00","7.384615384615385"
"2024-02-25T07:44:00.000+04:00","7.326086956521739"
"2024-02-25T12:48:00.000+04:00","7.0625"
"2024-02-25T17:52:00.000+04:00","6.431372549019608"
"2024-02-25T22:56:00.000+04:00","6.333333333333333"
"2024-02-26T04:00:00.000+04:00","39.88"
"2024-02-26T09:04:00.000+04:00","79.52173913043478"
"2024-02-26T14:08:00.000+04:00","124.65306122448979"
"2024-02-26T19:12:00.000+04:00","6.08"
"2024-02-27T00:16:00.000+04:00","6.823529411764706"
"2024-02-27T05:20:00.000+04:00","91.5909090909091"
"2024-02-27T10:24:00.000+04:00","70.38181818181818"
"2024-02-27T15:28:00.000+04:00","75.79245283018868"
"2024-02-27T20:32:00.000+04:00","6.849056603773585"
"2024-02-28T01:36:00.000+04:00","6.638297872340425"
"2024-02-28T06:40:00.000+04:00","96.63461538461539"
"2024-02-28T11:44:00.000+04:00","41.734693877551024"
"2024-02-28T16:48:00.000+04:00","6.909090909090909"
"2024-02-28T21:52:00.000+04:00","7.056603773584905"
"2024-02-29T02:56:00.000+04:00","7.117647058823529"
"2024-02-29T08:00:00.000+04:00","126.34"
"2024-02-29T13:04:00.000+04:00","9.357142857142858"
