"time","VA.mean_value"
"2024-01-06T17:04:00.000+04:00","10.535211267605634"
"2024-01-06T22:08:00.000+04:00","10.472222222222221"
"2024-01-07T03:12:00.000+04:00","11.25"
"2024-01-07T08:16:00.000+04:00","10.616666666666667"
"2024-01-07T13:20:00.000+04:00","10.686046511627907"
"2024-01-07T18:24:00.000+04:00","11.042735042735043"
"2024-01-07T23:28:00.000+04:00","11.093023255813954"
"2024-01-08T04:32:00.000+04:00","10.950617283950617"
"2024-01-08T09:36:00.000+04:00","10.786666666666667"
"2024-01-08T14:40:00.000+04:00","22.72093023255814"
"2024-01-08T19:44:00.000+04:00","11.083333333333334"
"2024-01-09T00:48:00.000+04:00","11.32857142857143"
"2024-01-09T05:52:00.000+04:00","10.725"
"2024-01-09T10:56:00.000+04:00","10.569620253164556"
"2024-01-09T16:00:00.000+04:00","10.441176470588236"
"2024-01-09T21:04:00.000+04:00","10.571428571428571"
"2024-01-10T02:08:00.000+04:00","11.442857142857143"
"2024-01-10T07:12:00.000+04:00","10.46875"
"2024-01-10T12:16:00.000+04:00","11.296296296296296"
"2024-01-10T17:20:00.000+04:00","13.135135135135135"
"2024-01-10T22:24:00.000+04:00","13.029411764705882"
"2024-01-11T03:28:00.000+04:00","13.59375"
"2024-01-11T08:32:00.000+04:00","13.225"
"2024-01-11T13:36:00.000+04:00","20.38095238095238"
"2024-01-11T18:40:00.000+04:00","13.264705882352942"
"2024-01-11T23:44:00.000+04:00","13.333333333333334"
"2024-01-12T04:48:00.000+04:00","13.411764705882353"
"2024-01-12T09:52:00.000+04:00","13.3125"
"2024-01-12T14:56:00.000+04:00","13.25"
"2024-01-12T20:00:00.000+04:00","13.454545454545455"
"2024-01-13T01:04:00.000+04:00","13.53125"
"2024-01-13T06:08:00.000+04:00","13.25"
"2024-01-13T11:12:00.000+04:00","13.042553191489361"
"2024-01-13T16:16:00.000+04:00","13.413793103448276"
"2024-01-13T21:20:00.000+04:00","13.172413793103448"
"2024-01-14T02:24:00.000+04:00","13.416666666666666"
"2024-01-14T07:28:00.000+04:00","13.285714285714286"
"2024-01-14T12:32:00.000+04:00","13.4"
"2024-01-14T17:36:00.000+04:00","13.27027027027027"
"2024-01-14T22:40:00.000+04:00","13.217391304347826"
"2024-01-15T03:44:00.000+04:00","13.28125"
"2024-01-15T08:48:00.000+04:00","13.44"
"2024-01-15T13:52:00.000+04:00","18.333333333333332"
"2024-01-15T18:56:00.000+04:00","13.24"
"2024-01-16T00:00:00.000+04:00","13.451612903225806"
"2024-01-16T05:04:00.000+04:00","13.617647058823529"
"2024-01-16T10:08:00.000+04:00","13.212121212121213"
"2024-01-16T15:12:00.000+04:00","16.64516129032258"
"2024-01-16T20:16:00.000+04:00","13.2"
"2024-01-17T01:20:00.000+04:00","13.5"
"2024-01-17T06:24:00.000+04:00","13.423076923076923"
"2024-01-17T11:28:00.000+04:00","18.833333333333332"
"2024-01-17T16:32:00.000+04:00","13.923076923076923"
"2024-01-17T21:36:00.000+04:00","13.4"
"2024-01-18T02:40:00.000+04:00","13.444444444444445"
"2024-01-18T07:44:00.000+04:00","13.5"
"2024-01-18T12:48:00.000+04:00","13.434782608695652"
"2024-01-18T17:52:00.000+04:00","13.5"
"2024-01-18T22:56:00.000+04:00","13.5"
"2024-01-19T04:00:00.000+04:00","13.5"
"2024-01-19T09:04:00.000+04:00","13.448275862068966"
"2024-01-19T14:08:00.000+04:00","13.321428571428571"
"2024-01-19T19:12:00.000+04:00","13.75"
"2024-01-20T00:16:00.000+04:00","13.5"
"2024-01-20T05:20:00.000+04:00","13.4"
