"time","V.mean_value"
"2024-01-24T00:32:00.000+04:00","319.7307692307692"
"2024-01-24T05:36:00.000+04:00","315.52941176470586"
"2024-01-24T10:40:00.000+04:00","316.38235294117646"
"2024-01-24T15:44:00.000+04:00","317.1666666666667"
"2024-01-24T20:48:00.000+04:00","318.44"
"2024-01-25T01:52:00.000+04:00","321.69565217391306"
"2024-01-25T06:56:00.000+04:00","314.6341463414634"
"2024-01-25T12:00:00.000+04:00","315.5897435897436"
"2024-01-25T17:04:00.000+04:00","317.8965517241379"
"2024-01-25T22:08:00.000+04:00","318.8333333333333"
"2024-01-26T03:12:00.000+04:00","318.64285714285717"
"2024-01-26T08:16:00.000+04:00","315.4"
"2024-01-26T13:20:00.000+04:00","316.02941176470586"
"2024-01-26T18:24:00.000+04:00","318.53125"
"2024-01-26T23:28:00.000+04:00","319.4"
"2024-01-27T04:32:00.000+04:00","317.7741935483871"
"2024-01-27T09:36:00.000+04:00","313.4"
"2024-01-27T14:40:00.000+04:00","316.72972972972974"
"2024-01-27T19:44:00.000+04:00","317.2903225806452"
"2024-01-28T00:48:00.000+04:00","318.94117647058823"
"2024-01-28T05:52:00.000+04:00","316.2903225806452"
"2024-01-28T10:56:00.000+04:00","314.0967741935484"
"2024-01-28T16:00:00.000+04:00","317"
"2024-01-28T21:04:00.000+04:00","317.17241379310343"
"2024-01-29T02:08:00.000+04:00","320.030303030303"
"2024-01-29T07:12:00.000+04:00","313.2142857142857"
"2024-01-29T12:16:00.000+04:00","315"
"2024-01-29T17:20:00.000+04:00","317.9032258064516"
"2024-01-29T22:24:00.000+04:00","317.6470588235294"
"2024-01-30T03:28:00.000+04:00","319.0869565217391"
"2024-01-30T08:32:00.000+04:00",
"2024-01-30T13:36:00.000+04:00",
"2024-01-30T18:40:00.000+04:00",
"2024-01-30T23:44:00.000+04:00",
"2024-01-31T04:48:00.000+04:00","314.6666666666667"
"2024-01-31T09:52:00.000+04:00","314"
"2024-01-31T14:56:00.000+04:00","315.8484848484849"
"2024-01-31T20:00:00.000+04:00","317.95652173913044"
"2024-02-01T01:04:00.000+04:00","318.6551724137931"
"2024-02-01T06:08:00.000+04:00","316.575"
"2024-02-01T11:12:00.000+04:00","313.52941176470586"
"2024-02-01T16:16:00.000+04:00","315.55555555555554"
"2024-02-01T21:20:00.000+04:00","317.9583333333333"
"2024-02-02T02:24:00.000+04:00","317.6"
"2024-02-02T07:28:00.000+04:00","315.1034482758621"
"2024-02-02T12:32:00.000+04:00","317.24242424242425"
"2024-02-02T17:36:00.000+04:00","318.9310344827586"
"2024-02-02T22:40:00.000+04:00","317.54545454545456"
"2024-02-03T03:44:00.000+04:00","317.8"
"2024-02-03T08:48:00.000+04:00","316.56"
"2024-02-03T13:52:00.000+04:00","315.86206896551727"
"2024-02-03T18:56:00.000+04:00","317.5806451612903"
"2024-02-04T00:00:00.000+04:00","317.88"
"2024-02-04T05:04:00.000+04:00","319.2692307692308"
"2024-02-04T10:08:00.000+04:00","319.68"
"2024-02-04T15:12:00.000+04:00","321.42857142857144"
"2024-02-04T20:16:00.000+04:00","321.21875"
"2024-02-05T01:20:00.000+04:00","323.03846153846155"
"2024-02-05T06:24:00.000+04:00","315.94444444444446"
"2024-02-05T11:28:00.000+04:00","313.125"
"2024-02-05T16:32:00.000+04:00","316.0357142857143"
"2024-02-05T21:36:00.000+04:00","319.0344827586207"
"2024-02-06T02:40:00.000+04:00","320.80555555555554"
"2024-02-06T07:44:00.000+04:00","313.0967741935484"
"2024-02-06T12:48:00.000+04:00","313.4146341463415"
"2024-02-06T17:52:00.000+04:00","316.64516129032256"
"2024-02-06T22:56:00.000+04:00","320.2105263157895"
"2024-02-07T04:00:00.000+04:00","320.5483870967742"
"2024-02-07T09:04:00.000+04:00","312.5192307692308"
"2024-02-07T14:08:00.000+04:00","313.45238095238096"
"2024-02-07T19:12:00.000+04:00","317.57575757575756"
"2024-02-08T00:16:00.000+04:00","321.42857142857144"
"2024-02-08T05:20:00.000+04:00","317.15384615384613"
"2024-02-08T10:24:00.000+04:00","314.4130434782609"
"2024-02-08T15:28:00.000+04:00","315.90625"
"2024-02-08T20:32:00.000+04:00","317.34615384615387"
"2024-02-09T01:36:00.000+04:00","321.03225806451616"
"2024-02-09T06:40:00.000+04:00","317.57575757575756"
"2024-02-09T11:44:00.000+04:00","318.258064516129"
"2024-02-09T16:48:00.000+04:00","317.875"
"2024-02-09T21:52:00.000+04:00","319"
"2024-02-10T02:56:00.000+04:00","321.44444444444446"
"2024-02-10T08:00:00.000+04:00","314.72727272727275"
"2024-02-10T13:04:00.000+04:00","313.962962962963"
"2024-02-10T18:08:00.000+04:00","316.8888888888889"
"2024-02-10T23:12:00.000+04:00","318.8"
"2024-02-11T04:16:00.000+04:00","319.04"
"2024-02-11T09:20:00.000+04:00","318.6470588235294"
"2024-02-11T14:24:00.000+04:00","320.9428571428571"
"2024-02-11T19:28:00.000+04:00","321"
"2024-02-12T00:32:00.000+04:00","322.9375"
"2024-02-12T05:36:00.000+04:00","322.13793103448273"
"2024-02-12T10:40:00.000+04:00","318.75"
"2024-02-12T15:44:00.000+04:00","319.0882352941176"
"2024-02-12T20:48:00.000+04:00","321.72"
"2024-02-13T01:52:00.000+04:00","324.74074074074076"
"2024-02-13T06:56:00.000+04:00","317"
"2024-02-13T12:00:00.000+04:00","315.8333333333333"
"2024-02-13T17:04:00.000+04:00","318"
"2024-02-13T22:08:00.000+04:00","319.6363636363636"
"2024-02-14T03:12:00.000+04:00","320.37931034482756"
"2024-02-14T08:16:00.000+04:00","311.7906976744186"
"2024-02-14T13:20:00.000+04:00","312.1515151515151"
"2024-02-14T18:24:00.000+04:00","315.35714285714283"
"2024-02-14T23:28:00.000+04:00","316.0952380952381"
"2024-02-15T04:32:00.000+04:00","315.2142857142857"
"2024-02-15T09:36:00.000+04:00","313.13953488372096"
"2024-02-15T14:40:00.000+04:00","314.7878787878788"
"2024-02-15T19:44:00.000+04:00","316.05555555555554"
"2024-02-16T00:48:00.000+04:00","317.41379310344826"
"2024-02-16T05:52:00.000+04:00","315.61290322580646"
"2024-02-16T10:56:00.000+04:00","314.84615384615387"
"2024-02-16T16:00:00.000+04:00","316.8857142857143"
"2024-02-16T21:04:00.000+04:00","316.03225806451616"
"2024-02-17T02:08:00.000+04:00","319.63157894736844"
"2024-02-17T07:12:00.000+04:00","313.93939393939394"
"2024-02-17T12:16:00.000+04:00","314.27272727272725"
"2024-02-17T17:20:00.000+04:00","316.06451612903226"
"2024-02-17T22:24:00.000+04:00","313.6666666666667"
"2024-02-18T03:28:00.000+04:00","317.81481481481484"
"2024-02-18T08:32:00.000+04:00","314.8048780487805"
"2024-02-18T13:36:00.000+04:00","317.44117647058823"
"2024-02-18T18:40:00.000+04:00","316.2631578947368"
"2024-02-18T23:44:00.000+04:00","317.6"
"2024-02-19T04:48:00.000+04:00","314.3333333333333"
"2024-02-19T09:52:00.000+04:00","313.55"
"2024-02-19T14:56:00.000+04:00","315.02777777777777"
"2024-02-19T20:00:00.000+04:00","317.59090909090907"
"2024-02-20T01:04:00.000+04:00","318.875"
"2024-02-20T06:08:00.000+04:00","313.5135135135135"
"2024-02-20T11:12:00.000+04:00","314.2857142857143"
"2024-02-20T16:16:00.000+04:00","317.1025641025641"
"2024-02-20T21:20:00.000+04:00","318.75"
"2024-02-21T02:24:00.000+04:00","318.6923076923077"
"2024-02-21T07:28:00.000+04:00","312.1621621621622"
"2024-02-21T12:32:00.000+04:00","314.6470588235294"
"2024-02-21T17:36:00.000+04:00","317.39285714285717"
"2024-02-21T22:40:00.000+04:00","317.65384615384613"
"2024-02-22T03:44:00.000+04:00","318.03846153846155"
"2024-02-22T08:48:00.000+04:00","311.0769230769231"
"2024-02-22T13:52:00.000+04:00","314.2972972972973"
"2024-02-22T18:56:00.000+04:00","318"
"2024-02-23T00:00:00.000+04:00","318.45454545454544"
"2024-02-23T05:04:00.000+04:00","319.15384615384613"
"2024-02-23T10:08:00.000+04:00","314.72727272727275"
"2024-02-23T15:12:00.000+04:00","317.741935483871"
"2024-02-23T20:16:00.000+04:00","317.42857142857144"
"2024-02-24T01:20:00.000+04:00","318.6470588235294"
"2024-02-24T06:24:00.000+04:00","316.03125"
"2024-02-24T11:28:00.000+04:00","314.23333333333335"
"2024-02-24T16:32:00.000+04:00","318.4390243902439"
"2024-02-24T21:36:00.000+04:00","315.6111111111111"
"2024-02-25T02:40:00.000+04:00","318.3636363636364"
"2024-02-25T07:44:00.000+04:00","315.09375"
"2024-02-25T12:48:00.000+04:00","318.47222222222223"
"2024-02-25T17:52:00.000+04:00","316.75"
"2024-02-25T22:56:00.000+04:00","316.3888888888889"
"2024-02-26T04:00:00.000+04:00","315.8529411764706"
"2024-02-26T09:04:00.000+04:00","313.7647058823529"
"2024-02-26T14:08:00.000+04:00","315.4848484848485"
"2024-02-26T19:12:00.000+04:00","319.2093023255814"
"2024-02-27T00:16:00.000+04:00","318.8285714285714"
"2024-02-27T05:20:00.000+04:00","315.39473684210526"
"2024-02-27T10:24:00.000+04:00","314.2083333333333"
"2024-02-27T15:28:00.000+04:00","317.0232558139535"
"2024-02-27T20:32:00.000+04:00","316.84"
"2024-02-28T01:36:00.000+04:00","318.15625"
"2024-02-28T06:40:00.000+04:00","313.6969696969697"
"2024-02-28T11:44:00.000+04:00","313.4594594594595"
"2024-02-28T16:48:00.000+04:00","316.64"
"2024-02-28T21:52:00.000+04:00","318.94444444444446"
"2024-02-29T02:56:00.000+04:00","317.14285714285717"
"2024-02-29T08:00:00.000+04:00","312.30555555555554"
"2024-02-29T13:04:00.000+04:00","315.2"
