"time","V.mean_value"
"2024-01-23T14:24:00.000+04:00","298.1111111111111"
"2024-01-23T19:28:00.000+04:00","300.23809523809524"
"2024-01-24T00:32:00.000+04:00","301.5483870967742"
"2024-01-24T05:36:00.000+04:00","298.20588235294116"
"2024-01-24T10:40:00.000+04:00","297.3611111111111"
"2024-01-24T15:44:00.000+04:00","299.1333333333333"
"2024-01-24T20:48:00.000+04:00","300.6333333333333"
"2024-01-25T01:52:00.000+04:00","303.07142857142856"
"2024-01-25T06:56:00.000+04:00","297.3076923076923"
"2024-01-25T12:00:00.000+04:00","297.6046511627907"
"2024-01-25T17:04:00.000+04:00","299.9583333333333"
"2024-01-25T22:08:00.000+04:00","301"
"2024-01-26T03:12:00.000+04:00","301"
"2024-01-26T08:16:00.000+04:00","296.92"
"2024-01-26T13:20:00.000+04:00","298.3125"
"2024-01-26T18:24:00.000+04:00","300.1904761904762"
"2024-01-26T23:28:00.000+04:00","301.11538461538464"
"2024-01-27T04:32:00.000+04:00","300.24"
"2024-01-27T09:36:00.000+04:00","295.6969696969697"
"2024-01-27T14:40:00.000+04:00","298.8"
"2024-01-27T19:44:00.000+04:00","299.6296296296296"
"2024-01-28T00:48:00.000+04:00","301.0416666666667"
"2024-01-28T05:52:00.000+04:00","300.05"
"2024-01-28T10:56:00.000+04:00","296.48148148148147"
"2024-01-28T16:00:00.000+04:00","299.3636363636364"
"2024-01-28T21:04:00.000+04:00","299.6060606060606"
"2024-01-29T02:08:00.000+04:00","302.2647058823529"
"2024-01-29T07:12:00.000+04:00","296.22857142857146"
"2024-01-29T12:16:00.000+04:00","297.6279069767442"
"2024-01-29T17:20:00.000+04:00","299.8787878787879"
"2024-01-29T22:24:00.000+04:00","299.30434782608694"
"2024-01-30T03:28:00.000+04:00","301.27272727272725"
"2024-01-30T08:32:00.000+04:00",
"2024-01-30T13:36:00.000+04:00",
"2024-01-30T18:40:00.000+04:00",
"2024-01-30T23:44:00.000+04:00",
"2024-01-31T04:48:00.000+04:00","297.25"
"2024-01-31T09:52:00.000+04:00","296.3414634146341"
"2024-01-31T14:56:00.000+04:00","298.17241379310343"
"2024-01-31T20:00:00.000+04:00","300.1111111111111"
"2024-02-01T01:04:00.000+04:00","301.32142857142856"
"2024-02-01T06:08:00.000+04:00","298.7857142857143"
"2024-02-01T11:12:00.000+04:00","295.3076923076923"
"2024-02-01T16:16:00.000+04:00","298.06060606060606"
"2024-02-01T21:20:00.000+04:00","300.0625"
"2024-02-02T02:24:00.000+04:00","299.43333333333334"
"2024-02-02T07:28:00.000+04:00","297.4761904761905"
"2024-02-02T12:32:00.000+04:00","299.4"
"2024-02-02T17:36:00.000+04:00","300.7368421052632"
"2024-02-02T22:40:00.000+04:00","300.45454545454544"
"2024-02-03T03:44:00.000+04:00","300.44827586206895"
"2024-02-03T08:48:00.000+04:00","299.48"
"2024-02-03T13:52:00.000+04:00","298.56666666666666"
"2024-02-03T18:56:00.000+04:00","299.45454545454544"
"2024-02-04T00:00:00.000+04:00","300.15625"
"2024-02-04T05:04:00.000+04:00","301.5625"
"2024-02-04T10:08:00.000+04:00","302.7692307692308"
"2024-02-04T15:12:00.000+04:00","303.5925925925926"
"2024-02-04T20:16:00.000+04:00","303.32142857142856"
"2024-02-05T01:20:00.000+04:00","305.03846153846155"
"2024-02-05T06:24:00.000+04:00","297.69444444444446"
"2024-02-05T11:28:00.000+04:00","296.05882352941177"
"2024-02-05T16:32:00.000+04:00","298.13793103448273"
"2024-02-05T21:36:00.000+04:00","301.4230769230769"
"2024-02-06T02:40:00.000+04:00","303.35714285714283"
"2024-02-06T07:44:00.000+04:00","295.81081081081084"
"2024-02-06T12:48:00.000+04:00","295.2631578947368"
"2024-02-06T17:52:00.000+04:00","298.7916666666667"
"2024-02-06T22:56:00.000+04:00","302.85"
"2024-02-07T04:00:00.000+04:00","303.1515151515151"
"2024-02-07T09:04:00.000+04:00","297.2857142857143"
"2024-02-07T14:08:00.000+04:00","295.6969696969697"
"2024-02-07T19:12:00.000+04:00","299.48275862068965"
"2024-02-08T00:16:00.000+04:00","304.17391304347825"
"2024-02-08T05:20:00.000+04:00","299.57142857142856"
"2024-02-08T10:24:00.000+04:00","297.3076923076923"
"2024-02-08T15:28:00.000+04:00","298.32142857142856"
"2024-02-08T20:32:00.000+04:00","299.54545454545456"
"2024-02-09T01:36:00.000+04:00","303.0344827586207"
"2024-02-09T06:40:00.000+04:00","300.03225806451616"
"2024-02-09T11:44:00.000+04:00","300.61764705882354"
"2024-02-09T16:48:00.000+04:00","300.2916666666667"
"2024-02-09T21:52:00.000+04:00","301.5"
"2024-02-10T02:56:00.000+04:00","303.5"
"2024-02-10T08:00:00.000+04:00","297"
"2024-02-10T13:04:00.000+04:00","296.6"
"2024-02-10T18:08:00.000+04:00","299.2857142857143"
"2024-02-10T23:12:00.000+04:00","300.76"
"2024-02-11T04:16:00.000+04:00","301.1764705882353"
"2024-02-11T09:20:00.000+04:00","301.2068965517241"
"2024-02-11T14:24:00.000+04:00","302.7307692307692"
"2024-02-11T19:28:00.000+04:00","302.96875"
"2024-02-12T00:32:00.000+04:00","304.36"
"2024-02-12T05:36:00.000+04:00","303.9166666666667"
"2024-02-12T10:40:00.000+04:00","300.97058823529414"
"2024-02-12T15:44:00.000+04:00","301.3"
"2024-02-12T20:48:00.000+04:00","303.375"
"2024-02-13T01:52:00.000+04:00","306.48148148148147"
"2024-02-13T06:56:00.000+04:00","298.97058823529414"
"2024-02-13T12:00:00.000+04:00","299.26666666666665"
"2024-02-13T17:04:00.000+04:00","299.95238095238096"
"2024-02-13T22:08:00.000+04:00","302"
"2024-02-14T03:12:00.000+04:00","302.1"
"2024-02-14T08:16:00.000+04:00","294.4047619047619"
"2024-02-14T13:20:00.000+04:00","295.94117647058823"
"2024-02-14T18:24:00.000+04:00","298"
"2024-02-14T23:28:00.000+04:00","298.12"
"2024-02-15T04:32:00.000+04:00","297.9166666666667"
"2024-02-15T09:36:00.000+04:00","295.6216216216216"
"2024-02-15T14:40:00.000+04:00","297.61764705882354"
"2024-02-15T19:44:00.000+04:00","298.22222222222223"
"2024-02-16T00:48:00.000+04:00","299.96153846153845"
"2024-02-16T05:52:00.000+04:00","297.5"
"2024-02-16T10:56:00.000+04:00","297.24242424242425"
"2024-02-16T16:00:00.000+04:00","299.1142857142857"
"2024-02-16T21:04:00.000+04:00","298.2258064516129"
"2024-02-17T02:08:00.000+04:00","301.3076923076923"
"2024-02-17T07:12:00.000+04:00","296.78125"
"2024-02-17T12:16:00.000+04:00","296.53846153846155"
"2024-02-17T17:20:00.000+04:00","298.38461538461536"
"2024-02-17T22:24:00.000+04:00","295.8"
"2024-02-18T03:28:00.000+04:00","301.35714285714283"
"2024-02-18T08:32:00.000+04:00","297.47058823529414"
"2024-02-18T13:36:00.000+04:00","299.48275862068965"
"2024-02-18T18:40:00.000+04:00","298.5833333333333"
"2024-02-18T23:44:00.000+04:00","299.44444444444446"
"2024-02-19T04:48:00.000+04:00","296.96774193548384"
"2024-02-19T09:52:00.000+04:00","295.9736842105263"
"2024-02-19T14:56:00.000+04:00","297.9142857142857"
"2024-02-19T20:00:00.000+04:00","299.64516129032256"
"2024-02-20T01:04:00.000+04:00","301.12"
"2024-02-20T06:08:00.000+04:00","296.4516129032258"
"2024-02-20T11:12:00.000+04:00","296.6341463414634"
"2024-02-20T16:16:00.000+04:00","299.5"
"2024-02-20T21:20:00.000+04:00","300.4"
"2024-02-21T02:24:00.000+04:00","300.76"
"2024-02-21T07:28:00.000+04:00","295.219512195122"
"2024-02-21T12:32:00.000+04:00","297"
"2024-02-21T17:36:00.000+04:00","299.52941176470586"
"2024-02-21T22:40:00.000+04:00","298.95238095238096"
"2024-02-22T03:44:00.000+04:00","300.84"
"2024-02-22T08:48:00.000+04:00","294.7073170731707"
"2024-02-22T13:52:00.000+04:00","296.35135135135135"
"2024-02-22T18:56:00.000+04:00","300.5"
"2024-02-23T00:00:00.000+04:00","300.3529411764706"
"2024-02-23T05:04:00.000+04:00","300.55555555555554"
"2024-02-23T10:08:00.000+04:00","297.24242424242425"
"2024-02-23T15:12:00.000+04:00","299.8965517241379"
"2024-02-23T20:16:00.000+04:00","299.5217391304348"
"2024-02-24T01:20:00.000+04:00","301.07142857142856"
"2024-02-24T06:24:00.000+04:00","298.34615384615387"
"2024-02-24T11:28:00.000+04:00","296.2068965517241"
"2024-02-24T16:32:00.000+04:00","300.46666666666664"
"2024-02-24T21:36:00.000+04:00","297.76"
"2024-02-25T02:40:00.000+04:00","300.22727272727275"
"2024-02-25T07:44:00.000+04:00","297.28125"
"2024-02-25T12:48:00.000+04:00","300.4642857142857"
"2024-02-25T17:52:00.000+04:00","298.39130434782606"
"2024-02-25T22:56:00.000+04:00","298.14285714285717"
"2024-02-26T04:00:00.000+04:00","297.3103448275862"
"2024-02-26T09:04:00.000+04:00","295.6938775510204"
"2024-02-26T14:08:00.000+04:00","297.79487179487177"
"2024-02-26T19:12:00.000+04:00","301.2173913043478"
"2024-02-27T00:16:00.000+04:00","301.06451612903226"
"2024-02-27T05:20:00.000+04:00","297.8709677419355"
"2024-02-27T10:24:00.000+04:00","296.9230769230769"
"2024-02-27T15:28:00.000+04:00","299.03846153846155"
"2024-02-27T20:32:00.000+04:00","299.3103448275862"
"2024-02-28T01:36:00.000+04:00","300.64285714285717"
"2024-02-28T06:40:00.000+04:00","296.4864864864865"
"2024-02-28T11:44:00.000+04:00","296"
"2024-02-28T16:48:00.000+04:00","299.15"
"2024-02-28T21:52:00.000+04:00","300.84"
"2024-02-29T02:56:00.000+04:00","299.5"
"2024-02-29T08:00:00.000+04:00","295.425"
"2024-02-29T13:04:00.000+04:00","296.93333333333334"
