"time","kWh.mean_value"
"2024-01-25T01:52:00.000+04:00","3.856"
"2024-01-25T06:56:00.000+04:00","3.928736842105264"
"2024-01-25T12:00:00.000+04:00","4.031588235294117"
"2024-01-25T17:04:00.000+04:00","4.0832999999999995"
"2024-01-25T22:08:00.000+04:00","4.125444444444445"
"2024-01-26T03:12:00.000+04:00","4.165272727272727"
"2024-01-26T08:16:00.000+04:00","4.208111111111112"
"2024-01-26T13:20:00.000+04:00","4.245363636363637"
"2024-01-26T18:24:00.000+04:00","4.287100000000001"
"2024-01-26T23:28:00.000+04:00","4.3293333333333335"
"2024-01-27T04:32:00.000+04:00","4.3713"
"2024-01-27T09:36:00.000+04:00","4.414428571428571"
"2024-01-27T14:40:00.000+04:00","4.457818181818182"
"2024-01-27T19:44:00.000+04:00","4.5003076923076915"
"2024-01-28T00:48:00.000+04:00","4.546142857142857"
"2024-01-28T05:52:00.000+04:00","4.584833333333334"
"2024-01-28T10:56:00.000+04:00","4.6376"
"2024-01-28T16:00:00.000+04:00","4.6835"
"2024-01-28T21:04:00.000+04:00","4.723111111111111"
"2024-01-29T02:08:00.000+04:00","4.7614"
"2024-01-29T07:12:00.000+04:00","4.856333333333334"
"2024-01-29T12:16:00.000+04:00","4.974117647058824"
"2024-01-29T17:20:00.000+04:00","5.033363636363636"
"2024-01-29T22:24:00.000+04:00","5.075727272727272"
"2024-01-30T03:28:00.000+04:00","5.113714285714286"
"2024-01-30T08:32:00.000+04:00",
"2024-01-30T13:36:00.000+04:00",
"2024-01-30T18:40:00.000+04:00",
"2024-01-30T23:44:00.000+04:00",
"2024-01-31T04:48:00.000+04:00","5.4378"
"2024-01-31T09:52:00.000+04:00","5.588"
"2024-01-31T14:56:00.000+04:00","5.692333333333334"
"2024-01-31T20:00:00.000+04:00","5.747545454545454"
"2024-02-01T01:04:00.000+04:00","5.791272727272728"
"2024-02-01T06:08:00.000+04:00","5.860166666666667"
"2024-02-01T11:12:00.000+04:00","5.973391304347827"
"2024-02-01T16:16:00.000+04:00","6.060999999999999"
"2024-02-01T21:20:00.000+04:00","6.110777777777778"
"2024-02-02T02:24:00.000+04:00","6.154299999999999"
"2024-02-02T07:28:00.000+04:00","6.194"
"2024-02-02T12:32:00.000+04:00","6.233700000000001"
"2024-02-02T17:36:00.000+04:00",
"2024-02-02T22:40:00.000+04:00",
"2024-02-03T03:44:00.000+04:00",
"2024-02-03T08:48:00.000+04:00",
"2024-02-03T13:52:00.000+04:00",
"2024-02-03T18:56:00.000+04:00",
"2024-02-04T00:00:00.000+04:00",
"2024-02-04T05:04:00.000+04:00",
"2024-02-04T10:08:00.000+04:00",
"2024-02-04T15:12:00.000+04:00",
"2024-02-04T20:16:00.000+04:00",
"2024-02-05T01:20:00.000+04:00",
"2024-02-05T06:24:00.000+04:00","6.200708333333332"
"2024-02-05T11:28:00.000+04:00","6.317359999999999"
"2024-02-05T16:32:00.000+04:00","6.395666666666666"
"2024-02-05T21:36:00.000+04:00","6.4392"
"2024-02-06T02:40:00.000+04:00","6.482090909090909"
"2024-02-06T07:44:00.000+04:00","6.5545238095238085"
"2024-02-06T12:48:00.000+04:00","6.665428571428572"
"2024-02-06T17:52:00.000+04:00","6.730133333333333"
"2024-02-06T22:56:00.000+04:00","6.7754"
"2024-02-07T04:00:00.000+04:00","6.823624999999998"
"2024-02-07T09:04:00.000+04:00","6.92575"
"2024-02-07T14:08:00.000+04:00","7.010523809523811"
"2024-02-07T19:12:00.000+04:00","7.073444444444444"
"2024-02-08T00:16:00.000+04:00","7.113636363636363"
"2024-02-08T05:20:00.000+04:00","7.1705999999999985"
"2024-02-08T10:24:00.000+04:00","7.276703703703705"
"2024-02-08T15:28:00.000+04:00","7.367538461538462"
"2024-02-08T20:32:00.000+04:00","7.4103076923076925"
"2024-02-09T01:36:00.000+04:00","7.450777777777778"
"2024-02-09T06:40:00.000+04:00","7.485625"
"2024-02-09T11:44:00.000+04:00","7.5241"
"2024-02-09T16:48:00.000+04:00","7.564888888888889"
"2024-02-09T21:52:00.000+04:00","7.603699999999999"
"2024-02-10T02:56:00.000+04:00","7.6442000000000005"
"2024-02-10T08:00:00.000+04:00","7.683000000000001"
"2024-02-10T13:04:00.000+04:00","7.7187"
"2024-02-10T18:08:00.000+04:00","7.7620000000000005"
"2024-02-10T23:12:00.000+04:00","7.801374999999999"
"2024-02-11T04:16:00.000+04:00","7.841999999999999"
"2024-02-11T09:20:00.000+04:00","7.885333333333334"
"2024-02-11T14:24:00.000+04:00","7.939363636363635"
"2024-02-11T19:28:00.000+04:00","7.982545454545454"
"2024-02-12T00:32:00.000+04:00","8.024333333333333"
"2024-02-12T05:36:00.000+04:00","8.088000000000001"
"2024-02-12T10:40:00.000+04:00","8.177857142857144"
"2024-02-12T15:44:00.000+04:00","8.250583333333335"
"2024-02-12T20:48:00.000+04:00","8.296800000000001"
"2024-02-13T01:52:00.000+04:00","8.34211111111111"
"2024-02-13T06:56:00.000+04:00","8.435107142857143"
"2024-02-13T12:00:00.000+04:00","8.570111111111112"
"2024-02-13T17:04:00.000+04:00","8.631111111111112"
"2024-02-13T22:08:00.000+04:00","8.668909090909091"
"2024-02-14T03:12:00.000+04:00","8.72476923076923"
"2024-02-14T08:16:00.000+04:00","8.854866666666668"
"2024-02-14T13:20:00.000+04:00","9.020999999999999"
"2024-02-14T18:24:00.000+04:00","9.095461538461539"
"2024-02-14T23:28:00.000+04:00","9.138636363636364"
"2024-02-15T04:32:00.000+04:00","9.20415"
"2024-02-15T09:36:00.000+04:00","9.34672"
"2024-02-15T14:40:00.000+04:00","9.476500000000001"
"2024-02-15T19:44:00.000+04:00","9.529714285714286"
"2024-02-16T00:48:00.000+04:00","9.568214285714285"
"2024-02-16T05:52:00.000+04:00","9.614818181818181"
"2024-02-16T10:56:00.000+04:00","9.653454545454547"
"2024-02-16T16:00:00.000+04:00","9.692499999999999"
"2024-02-16T21:04:00.000+04:00","9.731916666666667"
"2024-02-17T02:08:00.000+04:00","9.777555555555557"
"2024-02-17T07:12:00.000+04:00","9.818466666666666"
"2024-02-17T12:16:00.000+04:00","9.870999999999999"
"2024-02-17T17:20:00.000+04:00","9.918733333333332"
"2024-02-17T22:24:00.000+04:00","9.960749999999999"
"2024-02-18T03:28:00.000+04:00","10.00690909090909"
"2024-02-18T08:32:00.000+04:00","10.053909090909091"
"2024-02-18T13:36:00.000+04:00","10.096363636363636"
"2024-02-18T18:40:00.000+04:00","10.138181818181819"
"2024-02-18T23:44:00.000+04:00","10.179"
"2024-02-19T04:48:00.000+04:00","10.25391304347826"
"2024-02-19T09:52:00.000+04:00","10.387043478260868"
"2024-02-19T14:56:00.000+04:00","10.5085"
"2024-02-19T20:00:00.000+04:00","10.575727272727274"
"2024-02-20T01:04:00.000+04:00","10.617125"
"2024-02-20T06:08:00.000+04:00","10.69952"
"2024-02-20T11:12:00.000+04:00","10.840791666666666"
"2024-02-20T16:16:00.000+04:00","10.924545454545456"
"2024-02-20T21:20:00.000+04:00","10.968699999999998"
"2024-02-21T02:24:00.000+04:00","11.0112"
"2024-02-21T07:28:00.000+04:00","11.12477142857143"
"2024-02-21T12:32:00.000+04:00","11.296478260869566"
"2024-02-21T17:36:00.000+04:00","11.371300000000002"
"2024-02-21T22:40:00.000+04:00","11.40977777777778"
"2024-02-22T03:44:00.000+04:00","11.45923076923077"
"2024-02-22T08:48:00.000+04:00","11.58053125"
"2024-02-22T13:52:00.000+04:00","11.698736842105266"
"2024-02-22T18:56:00.000+04:00","11.761444444444445"
"2024-02-23T00:00:00.000+04:00","11.804599999999999"
"2024-02-23T05:04:00.000+04:00","11.843230769230768"
"2024-02-23T10:08:00.000+04:00","11.884200000000002"
"2024-02-23T15:12:00.000+04:00","11.926"
"2024-02-23T20:16:00.000+04:00","11.966"
"2024-02-24T01:20:00.000+04:00","12.007"
"2024-02-24T06:24:00.000+04:00","12.04709090909091"
"2024-02-24T11:28:00.000+04:00","12.089833333333333"
"2024-02-24T16:32:00.000+04:00","12.140636363636363"
"2024-02-24T21:36:00.000+04:00","12.188333333333334"
"2024-02-25T02:40:00.000+04:00","12.229272727272727"
"2024-02-25T07:44:00.000+04:00","12.268749999999999"
"2024-02-25T12:48:00.000+04:00","12.325333333333333"
"2024-02-25T17:52:00.000+04:00","12.376"
"2024-02-25T22:56:00.000+04:00","12.416454545454547"
"2024-02-26T04:00:00.000+04:00","12.471714285714285"
"2024-02-26T09:04:00.000+04:00","12.606531250000002"
"2024-02-26T14:08:00.000+04:00","12.759333333333336"
"2024-02-26T19:12:00.000+04:00","12.824375"
"2024-02-27T00:16:00.000+04:00","12.861125000000001"
"2024-02-27T05:20:00.000+04:00","12.936916666666669"
"2024-02-27T10:24:00.000+04:00","13.090148148148147"
"2024-02-27T15:28:00.000+04:00","13.20792857142857"
"2024-02-27T20:32:00.000+04:00","13.249909090909092"
"2024-02-28T01:36:00.000+04:00","13.292545454545456"
"2024-02-28T06:40:00.000+04:00","13.407766666666667"
"2024-02-28T11:44:00.000+04:00","13.562807692307691"
"2024-02-28T16:48:00.000+04:00","13.668428571428574"
"2024-02-28T21:52:00.000+04:00","13.713"
"2024-02-29T02:56:00.000+04:00","13.762714285714285"
"2024-02-29T08:00:00.000+04:00","13.880769230769232"
"2024-02-29T13:04:00.000+04:00","13.98875"
