"time","kWh.mean_value"
"2024-01-24T20:48:00.000+04:00","6.647"
"2024-01-25T01:52:00.000+04:00","6.648"
"2024-01-25T06:56:00.000+04:00","6.798857142857143"
"2024-01-25T12:00:00.000+04:00","7.042888888888889"
"2024-01-25T17:04:00.000+04:00","7.092"
"2024-01-25T22:08:00.000+04:00","7.093"
"2024-01-26T03:12:00.000+04:00","7.094"
"2024-01-26T08:16:00.000+04:00","7.095"
"2024-01-26T13:20:00.000+04:00","7.0954999999999995"
"2024-01-26T18:24:00.000+04:00","7.097"
"2024-01-26T23:28:00.000+04:00","7.098"
"2024-01-27T04:32:00.000+04:00","7.099"
"2024-01-27T09:36:00.000+04:00","7.1"
"2024-01-27T14:40:00.000+04:00",
"2024-01-27T19:44:00.000+04:00","7.101"
"2024-01-28T00:48:00.000+04:00","7.102"
"2024-01-28T05:52:00.000+04:00","7.103"
"2024-01-28T10:56:00.000+04:00","7.1378"
"2024-01-28T16:00:00.000+04:00","7.170333333333333"
"2024-01-28T21:04:00.000+04:00",
"2024-01-29T02:08:00.000+04:00","7.172"
"2024-01-29T07:12:00.000+04:00","7.3870000000000005"
"2024-01-29T12:16:00.000+04:00","7.724444444444444"
"2024-01-29T17:20:00.000+04:00","7.876"
"2024-01-29T22:24:00.000+04:00","7.877"
"2024-01-30T03:28:00.000+04:00","7.8955"
"2024-01-30T08:32:00.000+04:00",
"2024-01-30T13:36:00.000+04:00",
"2024-01-30T18:40:00.000+04:00",
"2024-01-30T23:44:00.000+04:00",
"2024-01-31T04:48:00.000+04:00","7.896"
"2024-01-31T09:52:00.000+04:00",
"2024-01-31T14:56:00.000+04:00","7.88"
"2024-01-31T20:00:00.000+04:00",
"2024-02-01T01:04:00.000+04:00","7.881"
"2024-02-01T06:08:00.000+04:00",
"2024-02-01T11:12:00.000+04:00","7.881"
"2024-02-01T16:16:00.000+04:00",
"2024-02-01T21:20:00.000+04:00","7.882"
"2024-02-02T02:24:00.000+04:00",
"2024-02-02T07:28:00.000+04:00",
"2024-02-02T12:32:00.000+04:00","7.883"
"2024-02-02T17:36:00.000+04:00",
"2024-02-02T22:40:00.000+04:00",
"2024-02-03T03:44:00.000+04:00",
"2024-02-03T08:48:00.000+04:00","7.884"
"2024-02-03T13:52:00.000+04:00","7.884"
"2024-02-03T18:56:00.000+04:00",
"2024-02-04T00:00:00.000+04:00","7.885"
"2024-02-04T05:04:00.000+04:00","7.886"
"2024-02-04T10:08:00.000+04:00",
"2024-02-04T15:12:00.000+04:00","7.887"
"2024-02-04T20:16:00.000+04:00",
"2024-02-05T01:20:00.000+04:00","7.888"
"2024-02-05T06:24:00.000+04:00","8.051375"
"2024-02-05T11:28:00.000+04:00","8.31117391304348"
"2024-02-05T16:32:00.000+04:00","8.525"
"2024-02-05T21:36:00.000+04:00","8.535"
"2024-02-06T02:40:00.000+04:00","8.569749999999999"
"2024-02-06T07:44:00.000+04:00","8.821619047619048"
"2024-02-06T12:48:00.000+04:00","9.091999999999999"
"2024-02-06T17:52:00.000+04:00","9.174"
"2024-02-06T22:56:00.000+04:00","9.175"
"2024-02-07T04:00:00.000+04:00","9.224666666666666"
"2024-02-07T09:04:00.000+04:00","9.505909090909096"
"2024-02-07T14:08:00.000+04:00","9.796375"
"2024-02-07T19:12:00.000+04:00","9.837"
"2024-02-08T00:16:00.000+04:00","9.838"
"2024-02-08T05:20:00.000+04:00","9.999785714285713"
"2024-02-08T10:24:00.000+04:00","10.313250000000002"
"2024-02-08T15:28:00.000+04:00","10.5578"
"2024-02-08T20:32:00.000+04:00",
"2024-02-09T01:36:00.000+04:00","10.593"
"2024-02-09T06:40:00.000+04:00","10.594"
"2024-02-09T11:44:00.000+04:00","10.595"
"2024-02-09T16:48:00.000+04:00","10.596"
"2024-02-09T21:52:00.000+04:00","10.597"
"2024-02-10T02:56:00.000+04:00","10.598"
"2024-02-10T08:00:00.000+04:00","10.599"
"2024-02-10T13:04:00.000+04:00","10.631499999999999"
"2024-02-10T18:08:00.000+04:00","10.651"
"2024-02-10T23:12:00.000+04:00","10.652"
"2024-02-11T04:16:00.000+04:00","10.653"
"2024-02-11T09:20:00.000+04:00","10.7329"
"2024-02-11T14:24:00.000+04:00",
"2024-02-11T19:28:00.000+04:00","10.789"
"2024-02-12T00:32:00.000+04:00","10.79"
"2024-02-12T05:36:00.000+04:00","10.869666666666667"
"2024-02-12T10:40:00.000+04:00","11.01575"
"2024-02-12T15:44:00.000+04:00","11.072"
"2024-02-12T20:48:00.000+04:00","11.073"
"2024-02-13T01:52:00.000+04:00","11.074"
"2024-02-13T06:56:00.000+04:00","11.234588235294117"
"2024-02-13T12:00:00.000+04:00","11.508785714285713"
"2024-02-13T17:04:00.000+04:00","11.647"
"2024-02-13T22:08:00.000+04:00","11.648"
"2024-02-14T03:12:00.000+04:00","11.687999999999999"
"2024-02-14T08:16:00.000+04:00","11.928105263157896"
"2024-02-14T13:20:00.000+04:00","12.2265"
"2024-02-14T18:24:00.000+04:00","12.308"
"2024-02-14T23:28:00.000+04:00","12.309"
"2024-02-15T04:32:00.000+04:00","12.418777777777779"
"2024-02-15T09:36:00.000+04:00","12.668699999999998"
"2024-02-15T14:40:00.000+04:00","12.9115"
"2024-02-15T19:44:00.000+04:00","12.9606"
"2024-02-16T00:48:00.000+04:00","12.961333333333334"
"2024-02-16T05:52:00.000+04:00","12.963"
"2024-02-16T10:56:00.000+04:00","12.964"
"2024-02-16T16:00:00.000+04:00","12.965"
"2024-02-16T21:04:00.000+04:00","12.966"
"2024-02-17T02:08:00.000+04:00","12.967"
"2024-02-17T07:12:00.000+04:00","12.968"
"2024-02-17T12:16:00.000+04:00","12.995999999999999"
"2024-02-17T17:20:00.000+04:00","13.0445"
"2024-02-17T22:24:00.000+04:00","13.046"
"2024-02-18T03:28:00.000+04:00","13.047"
"2024-02-18T08:32:00.000+04:00","13.091500000000002"
"2024-02-18T13:36:00.000+04:00","13.118"
"2024-02-18T18:40:00.000+04:00",
"2024-02-18T23:44:00.000+04:00","13.119"
"2024-02-19T04:48:00.000+04:00","13.245083333333334"
"2024-02-19T09:52:00.000+04:00","13.542333333333332"
"2024-02-19T14:56:00.000+04:00","13.772833333333333"
"2024-02-19T20:00:00.000+04:00","13.81"
"2024-02-20T01:04:00.000+04:00","13.811"
"2024-02-20T06:08:00.000+04:00","13.967111111111112"
"2024-02-20T11:12:00.000+04:00","14.270473684210527"
"2024-02-20T16:16:00.000+04:00","14.426"
"2024-02-20T21:20:00.000+04:00","14.427"
"2024-02-21T02:24:00.000+04:00","14.445"
"2024-02-21T07:28:00.000+04:00","14.605666666666666"
"2024-02-21T12:32:00.000+04:00","14.89975"
"2024-02-21T17:36:00.000+04:00","14.972"
"2024-02-21T22:40:00.000+04:00","14.973"
"2024-02-22T03:44:00.000+04:00","15.035333333333332"
"2024-02-22T08:48:00.000+04:00","15.37457692307692"
"2024-02-22T13:52:00.000+04:00","15.667428571428571"
"2024-02-22T18:56:00.000+04:00",
"2024-02-23T00:00:00.000+04:00","15.759"
"2024-02-23T05:04:00.000+04:00","15.76"
"2024-02-23T10:08:00.000+04:00","15.761"
"2024-02-23T15:12:00.000+04:00","15.7625"
"2024-02-23T20:16:00.000+04:00","15.764"
"2024-02-24T01:20:00.000+04:00",
"2024-02-24T06:24:00.000+04:00","15.765"
"2024-02-24T11:28:00.000+04:00","15.766"
"2024-02-24T16:32:00.000+04:00","15.767"
"2024-02-24T21:36:00.000+04:00","15.768"
"2024-02-25T02:40:00.000+04:00","15.769"
"2024-02-25T07:44:00.000+04:00","15.77"
"2024-02-25T12:48:00.000+04:00","15.7705"
"2024-02-25T17:52:00.000+04:00","15.772"
"2024-02-25T22:56:00.000+04:00","15.773"
"2024-02-26T04:00:00.000+04:00","15.832571428571427"
"2024-02-26T09:04:00.000+04:00","16.078473684210525"
"2024-02-26T14:08:00.000+04:00","16.346384615384615"
"2024-02-26T19:12:00.000+04:00","16.432"
"2024-02-27T00:16:00.000+04:00","16.433"
"2024-02-27T05:20:00.000+04:00","16.57888888888889"
"2024-02-27T10:24:00.000+04:00","16.81353846153846"
"2024-02-27T15:28:00.000+04:00","16.98275"
"2024-02-27T20:32:00.000+04:00","16.997"
"2024-02-28T01:36:00.000+04:00","16.998"
"2024-02-28T06:40:00.000+04:00","17.17516666666667"
"2024-02-28T11:44:00.000+04:00","17.4866"
"2024-02-28T16:48:00.000+04:00","17.639333333333333"
"2024-02-28T21:52:00.000+04:00","17.654"
"2024-02-29T02:56:00.000+04:00","17.7025"
"2024-02-29T08:00:00.000+04:00","17.904049999999998"
"2024-02-29T13:04:00.000+04:00","18.122333333333334"
