"time","A.mean_value"
"2024-01-24T10:40:00.000+04:00","0.15918032786885242"
"2024-01-24T15:44:00.000+04:00","0.08489655172413788"
"2024-01-24T20:48:00.000+04:00","0.08508474576271183"
"2024-01-25T01:52:00.000+04:00","0.10099999999999999"
"2024-01-25T06:56:00.000+04:00","0.15582456140350873"
"2024-01-25T12:00:00.000+04:00","0.13130508474576266"
"2024-01-25T17:04:00.000+04:00","0.07386206896551721"
"2024-01-25T22:08:00.000+04:00","0.0621"
"2024-01-26T03:12:00.000+04:00","0.07835087719298243"
"2024-01-26T08:16:00.000+04:00","0.06414545454545452"
"2024-01-26T13:20:00.000+04:00","0.07422413793103445"
"2024-01-26T18:24:00.000+04:00","0.07469491525423724"
"2024-01-26T23:28:00.000+04:00","0.06253571428571426"
"2024-01-27T04:32:00.000+04:00","0.07078688524590161"
"2024-01-27T09:36:00.000+04:00","0.09678571428571427"
"2024-01-27T14:40:00.000+04:00","0.08596491228070173"
"2024-01-27T19:44:00.000+04:00","0.0911851851851852"
"2024-01-28T00:48:00.000+04:00","0.06284210526315787"
"2024-01-28T05:52:00.000+04:00","0.09918965517241374"
"2024-01-28T10:56:00.000+04:00","0.07418181818181814"
"2024-01-28T16:00:00.000+04:00","0.07413559322033897"
"2024-01-28T21:04:00.000+04:00","0.0615423728813559"
"2024-01-29T02:08:00.000+04:00","0.07935185185185183"
"2024-01-29T07:12:00.000+04:00","0.19820338983050842"
"2024-01-29T12:16:00.000+04:00","0.12590909090909091"
"2024-01-29T17:20:00.000+04:00","0.0746551724137931"
"2024-01-29T22:24:00.000+04:00","0.09927118644067795"
"2024-01-30T03:28:00.000+04:00","0.08431372549019607"
"2024-01-30T08:32:00.000+04:00",
"2024-01-30T13:36:00.000+04:00",
"2024-01-30T18:40:00.000+04:00",
"2024-01-30T23:44:00.000+04:00",
"2024-01-31T04:48:00.000+04:00","0.366"
"2024-01-31T09:52:00.000+04:00","0.1999322033898305"
"2024-01-31T14:56:00.000+04:00","0.0994655172413793"
"2024-01-31T20:00:00.000+04:00","0.09105454545454544"
"2024-02-01T01:04:00.000+04:00","0.10344642857142858"
"2024-02-01T06:08:00.000+04:00","0.15211475409836062"
"2024-02-01T11:12:00.000+04:00","0.15066666666666656"
"2024-02-01T16:16:00.000+04:00","0.08778571428571427"
"2024-02-01T21:20:00.000+04:00","0.07559322033898304"
"2024-02-02T02:24:00.000+04:00","0.06239655172413791"
"2024-02-02T07:28:00.000+04:00","0.09954385964912277"
"2024-02-02T12:32:00.000+04:00","0.07660344827586203"
"2024-02-02T17:36:00.000+04:00","0.026874999999999996"
"2024-02-02T22:40:00.000+04:00",
"2024-02-03T03:44:00.000+04:00",
"2024-02-03T08:48:00.000+04:00",
"2024-02-03T13:52:00.000+04:00",
"2024-02-03T18:56:00.000+04:00",
"2024-02-04T00:00:00.000+04:00",
"2024-02-04T05:04:00.000+04:00",
"2024-02-04T10:08:00.000+04:00",
"2024-02-04T15:12:00.000+04:00",
"2024-02-04T20:16:00.000+04:00",
"2024-02-05T01:20:00.000+04:00",
"2024-02-05T06:24:00.000+04:00","0.2518043478260869"
"2024-02-05T11:28:00.000+04:00","0.15587301587301583"
"2024-02-05T16:32:00.000+04:00","0.09248148148148144"
"2024-02-05T21:36:00.000+04:00","0.06444642857142854"
"2024-02-06T02:40:00.000+04:00","0.07849090909090906"
"2024-02-06T07:44:00.000+04:00","0.17085964912280696"
"2024-02-06T12:48:00.000+04:00","0.15191666666666662"
"2024-02-06T17:52:00.000+04:00","0.08544067796610172"
"2024-02-06T22:56:00.000+04:00","0.09178571428571428"
"2024-02-07T04:00:00.000+04:00","0.14276363636363631"
"2024-02-07T09:04:00.000+04:00","0.1328412698412699"
"2024-02-07T14:08:00.000+04:00","0.1429473684210526"
"2024-02-07T19:12:00.000+04:00","0.09386274509803921"
"2024-02-08T00:16:00.000+04:00","0.08815789473684207"
"2024-02-08T05:20:00.000+04:00","0.12245999999999999"
"2024-02-08T10:24:00.000+04:00","0.18752542372881345"
"2024-02-08T15:28:00.000+04:00","0.09080357142857141"
"2024-02-08T20:32:00.000+04:00","0.08982456140350875"
"2024-02-09T01:36:00.000+04:00","0.08256603773584903"
"2024-02-09T06:40:00.000+04:00","0.050964285714285705"
"2024-02-09T11:44:00.000+04:00","0.10125862068965515"
"2024-02-09T16:48:00.000+04:00","0.06424137931034479"
"2024-02-09T21:52:00.000+04:00","0.07713793103448274"
"2024-02-10T02:56:00.000+04:00","0.07901785714285713"
"2024-02-10T08:00:00.000+04:00","0.06205172413793102"
"2024-02-10T13:04:00.000+04:00","0.07322807017543859"
"2024-02-10T18:08:00.000+04:00","0.07286206896551722"
"2024-02-10T23:12:00.000+04:00","0.06187719298245614"
"2024-02-11T04:16:00.000+04:00","0.07432203389830506"
"2024-02-11T09:20:00.000+04:00","0.08757894736842102"
"2024-02-11T14:24:00.000+04:00","0.10462499999999997"
"2024-02-11T19:28:00.000+04:00","0.0780535714285714"
"2024-02-12T00:32:00.000+04:00","0.07620689655172412"
"2024-02-12T05:36:00.000+04:00","0.12660344827586206"
"2024-02-12T10:40:00.000+04:00","0.15201785714285712"
"2024-02-12T15:44:00.000+04:00","0.10068965517241377"
"2024-02-12T20:48:00.000+04:00","0.09226785714285712"
"2024-02-13T01:52:00.000+04:00","0.08127777777777778"
"2024-02-13T06:56:00.000+04:00","0.21394915254237284"
"2024-02-13T12:00:00.000+04:00","0.13394736842105262"
"2024-02-13T17:04:00.000+04:00","0.06350000000000001"
"2024-02-13T22:08:00.000+04:00","0.07878846153846153"
"2024-02-14T03:12:00.000+04:00","0.11261403508771928"
"2024-02-14T08:16:00.000+04:00","0.2598305084745763"
"2024-02-14T13:20:00.000+04:00","0.17503448275862066"
"2024-02-14T18:24:00.000+04:00","0.08559649122807016"
"2024-02-14T23:28:00.000+04:00","0.0858135593220339"
"2024-02-15T04:32:00.000+04:00","0.1474464285714286"
"2024-02-15T09:36:00.000+04:00","0.20371666666666666"
"2024-02-15T14:40:00.000+04:00","0.10039682539682536"
"2024-02-15T19:44:00.000+04:00","0.08476666666666664"
"2024-02-16T00:48:00.000+04:00","0.08535593220338983"
"2024-02-16T05:52:00.000+04:00","0.09127272727272726"
"2024-02-16T10:56:00.000+04:00","0.07756363636363633"
"2024-02-16T16:00:00.000+04:00","0.07894915254237284"
"2024-02-16T21:04:00.000+04:00","0.0733620689655172"
"2024-02-17T02:08:00.000+04:00","0.06339999999999998"
"2024-02-17T07:12:00.000+04:00","0.09504999999999998"
"2024-02-17T12:16:00.000+04:00","0.08255737704918029"
"2024-02-17T17:20:00.000+04:00","0.08710344827586204"
"2024-02-17T22:24:00.000+04:00","0.07244999999999994"
"2024-02-18T03:28:00.000+04:00","0.08644067796610166"
"2024-02-18T08:32:00.000+04:00","0.0744912280701754"
"2024-02-18T13:36:00.000+04:00","0.08631666666666662"
"2024-02-18T18:40:00.000+04:00","0.07484482758620686"
"2024-02-18T23:44:00.000+04:00","0.08984210526315789"
"2024-02-19T04:48:00.000+04:00","0.19843333333333327"
"2024-02-19T09:52:00.000+04:00","0.19150909090909088"
"2024-02-19T14:56:00.000+04:00","0.146578947368421"
"2024-02-19T20:00:00.000+04:00","0.07208333333333328"
"2024-02-20T01:04:00.000+04:00","0.07938888888888886"
"2024-02-20T06:08:00.000+04:00","0.18267857142857138"
"2024-02-20T11:12:00.000+04:00","0.16858620689655174"
"2024-02-20T16:16:00.000+04:00","0.062293103448275856"
"2024-02-20T21:20:00.000+04:00","0.06324137931034482"
"2024-02-21T02:24:00.000+04:00","0.07534482758620685"
"2024-02-21T07:28:00.000+04:00","0.28270175438596484"
"2024-02-21T12:32:00.000+04:00","0.1723035714285713"
"2024-02-21T17:36:00.000+04:00","0.0630877192982456"
"2024-02-21T22:40:00.000+04:00","0.07703508771929823"
"2024-02-22T03:44:00.000+04:00","0.11373684210526315"
"2024-02-22T08:48:00.000+04:00","0.2252631578947368"
"2024-02-22T13:52:00.000+04:00","0.13235087719298247"
"2024-02-22T18:56:00.000+04:00","0.07328813559322031"
"2024-02-23T00:00:00.000+04:00","0.07261016949152538"
"2024-02-23T05:04:00.000+04:00","0.09591803278688524"
"2024-02-23T10:08:00.000+04:00","0.07554545454545451"
"2024-02-23T15:12:00.000+04:00","0.07340350877192978"
"2024-02-23T20:16:00.000+04:00","0.10022807017543856"
"2024-02-24T01:20:00.000+04:00","0.06361403508771926"
"2024-02-24T06:24:00.000+04:00","0.09912068965517239"
"2024-02-24T11:28:00.000+04:00","0.11309259259259256"
"2024-02-24T16:32:00.000+04:00","0.08551724137931031"
"2024-02-24T21:36:00.000+04:00","0.0735438596491228"
"2024-02-25T02:40:00.000+04:00","0.08898245614035086"
"2024-02-25T07:44:00.000+04:00","0.09743103448275857"
"2024-02-25T12:48:00.000+04:00","0.09588524590163933"
"2024-02-25T17:52:00.000+04:00","0.07792592592592591"
"2024-02-25T22:56:00.000+04:00","0.07453571428571425"
"2024-02-26T04:00:00.000+04:00","0.10618644067796609"
"2024-02-26T09:04:00.000+04:00","0.24489655172413793"
"2024-02-26T14:08:00.000+04:00","0.13110344827586207"
"2024-02-26T19:12:00.000+04:00","0.07486206896551723"
"2024-02-27T00:16:00.000+04:00","0.06145762711864407"
"2024-02-27T05:20:00.000+04:00","0.17547457627118634"
"2024-02-27T10:24:00.000+04:00","0.22916666666666657"
"2024-02-27T15:28:00.000+04:00","0.08635593220338979"
"2024-02-27T20:32:00.000+04:00","0.07827272727272727"
"2024-02-28T01:36:00.000+04:00","0.0861694915254237"
"2024-02-28T06:40:00.000+04:00","0.2502280701754386"
"2024-02-28T11:44:00.000+04:00","0.2032807017543859"
"2024-02-28T16:48:00.000+04:00","0.08919999999999999"
"2024-02-28T21:52:00.000+04:00","0.08198181818181816"
"2024-02-29T02:56:00.000+04:00","0.12110344827586204"
"2024-02-29T08:00:00.000+04:00","0.20941379310344832"
"2024-02-29T13:04:00.000+04:00","0.22470588235294117"
