"time","A.mean_value"
"2024-01-22T23:12:00.000+04:00","0.10527906976744189"
"2024-01-23T04:16:00.000+04:00","0.1081666666666667"
"2024-01-23T09:20:00.000+04:00","0.13423880597014934"
"2024-01-23T14:24:00.000+04:00","0.2958245614035088"
"2024-01-23T19:28:00.000+04:00","0.10755769230769234"
"2024-01-24T00:32:00.000+04:00","0.10910416666666668"
"2024-01-24T05:36:00.000+04:00","0.15172727272727277"
"2024-01-24T10:40:00.000+04:00","0.12250000000000001"
"2024-01-24T15:44:00.000+04:00","0.11184000000000005"
"2024-01-24T20:48:00.000+04:00","0.10512962962962966"
"2024-01-25T01:52:00.000+04:00","0.10913725490196079"
"2024-01-25T06:56:00.000+04:00","0.11713461538461542"
"2024-01-25T12:00:00.000+04:00","0.1168793103448276"
"2024-01-25T17:04:00.000+04:00","0.10816666666666667"
"2024-01-25T22:08:00.000+04:00","0.10578181818181821"
"2024-01-26T03:12:00.000+04:00","0.10748148148148155"
"2024-01-26T08:16:00.000+04:00","0.1116964285714286"
"2024-01-26T13:20:00.000+04:00","0.11128333333333337"
"2024-01-26T18:24:00.000+04:00","0.1073818181818182"
"2024-01-26T23:28:00.000+04:00","0.11440000000000003"
"2024-01-27T04:32:00.000+04:00","0.10738888888888895"
"2024-01-27T09:36:00.000+04:00","0.1153962264150944"
"2024-01-27T14:40:00.000+04:00","0.11440000000000002"
"2024-01-27T19:44:00.000+04:00","0.11000000000000006"
"2024-01-28T00:48:00.000+04:00","0.11378181818181819"
"2024-01-28T05:52:00.000+04:00","0.11183636363636366"
"2024-01-28T10:56:00.000+04:00","0.10912727272727274"
"2024-01-28T16:00:00.000+04:00","0.10266037735849058"
"2024-01-28T21:04:00.000+04:00","0.10663793103448277"
"2024-01-29T02:08:00.000+04:00","0.11056000000000003"
"2024-01-29T07:12:00.000+04:00","0.1600952380952381"
"2024-01-29T12:16:00.000+04:00","0.24700000000000014"
"2024-01-29T17:20:00.000+04:00","0.10415217391304353"
"2024-01-29T22:24:00.000+04:00","0.10557407407407415"
"2024-01-30T03:28:00.000+04:00","0.10484000000000002"
"2024-01-30T08:32:00.000+04:00",
"2024-01-30T13:36:00.000+04:00",
"2024-01-30T18:40:00.000+04:00",
"2024-01-30T23:44:00.000+04:00",
"2024-01-31T04:48:00.000+04:00","0.1152"
"2024-01-31T09:52:00.000+04:00","0.12158928571428573"
"2024-01-31T14:56:00.000+04:00","0.11350000000000003"
"2024-01-31T20:00:00.000+04:00","0.11033333333333338"
"2024-02-01T01:04:00.000+04:00","0.11390740740740747"
"2024-02-01T06:08:00.000+04:00","0.16118867924528305"
"2024-02-01T11:12:00.000+04:00","0.20191228070175452"
"2024-02-01T16:16:00.000+04:00","0.11215094339622643"
"2024-02-01T21:20:00.000+04:00","0.11188000000000003"
"2024-02-02T02:24:00.000+04:00","0.11381818181818186"
"2024-02-02T07:28:00.000+04:00","0.11060377358490567"
"2024-02-02T12:32:00.000+04:00","0.10990196078431373"
"2024-02-02T17:36:00.000+04:00","0.10718367346938774"
"2024-02-02T22:40:00.000+04:00","0.11349056603773593"
"2024-02-03T03:44:00.000+04:00","0.11349999999999999"
"2024-02-03T08:48:00.000+04:00","0.11389090909090911"
"2024-02-03T13:52:00.000+04:00","0.11309433962264152"
"2024-02-03T18:56:00.000+04:00","0.11096296296296299"
"2024-02-04T00:00:00.000+04:00","0.11409302325581401"
"2024-02-04T05:04:00.000+04:00","0.11312"
"2024-02-04T10:08:00.000+04:00","0.11096153846153846"
"2024-02-04T15:12:00.000+04:00","0.10917857142857147"
"2024-02-04T20:16:00.000+04:00","0.10858490566037739"
"2024-02-05T01:20:00.000+04:00","0.11297959183673473"
"2024-02-05T06:24:00.000+04:00","0.19139215686274516"
"2024-02-05T11:28:00.000+04:00","0.12681132075471702"
"2024-02-05T16:32:00.000+04:00","0.11474074074074077"
"2024-02-05T21:36:00.000+04:00","0.11126923076923081"
"2024-02-06T02:40:00.000+04:00","0.11167441860465123"
"2024-02-06T07:44:00.000+04:00","0.26768000000000003"
"2024-02-06T12:48:00.000+04:00","0.11681481481481482"
"2024-02-06T17:52:00.000+04:00","0.11206250000000002"
"2024-02-06T22:56:00.000+04:00","0.1108571428571429"
"2024-02-07T04:00:00.000+04:00","0.1106666666666667"
"2024-02-07T09:04:00.000+04:00","0.1764225352112677"
"2024-02-07T14:08:00.000+04:00","0.14958181818181826"
"2024-02-07T19:12:00.000+04:00","0.1093207547169812"
"2024-02-08T00:16:00.000+04:00","0.11225000000000006"
"2024-02-08T05:20:00.000+04:00","0.1716181818181819"
"2024-02-08T10:24:00.000+04:00","0.13884615384615384"
"2024-02-08T15:28:00.000+04:00","0.11478947368421058"
"2024-02-08T20:32:00.000+04:00","0.11025000000000003"
"2024-02-09T01:36:00.000+04:00","0.11193750000000002"
"2024-02-09T06:40:00.000+04:00","0.11245283018867928"
"2024-02-09T11:44:00.000+04:00","0.11438181818181824"
"2024-02-09T16:48:00.000+04:00","0.1100576923076923"
"2024-02-09T21:52:00.000+04:00","0.11139215686274515"
"2024-02-10T02:56:00.000+04:00","0.11139583333333336"
"2024-02-10T08:00:00.000+04:00","0.1134363636363637"
"2024-02-10T13:04:00.000+04:00","0.11515094339622643"
"2024-02-10T18:08:00.000+04:00","0.10949056603773588"
"2024-02-10T23:12:00.000+04:00","0.11228571428571435"
"2024-02-11T04:16:00.000+04:00","0.11223529411764711"
"2024-02-11T09:20:00.000+04:00","0.12086792452830195"
"2024-02-11T14:24:00.000+04:00","0.11100000000000002"
"2024-02-11T19:28:00.000+04:00","0.11045833333333334"
"2024-02-12T00:32:00.000+04:00","0.11462745098039219"
"2024-02-12T05:36:00.000+04:00","0.11342553191489368"
"2024-02-12T10:40:00.000+04:00","0.2788518518518519"
"2024-02-12T15:44:00.000+04:00","0.1020769230769231"
"2024-02-12T20:48:00.000+04:00","0.10821052631578948"
"2024-02-13T01:52:00.000+04:00","0.11223913043478263"
"2024-02-13T06:56:00.000+04:00","0.11289130434782611"
"2024-02-13T12:00:00.000+04:00","0.16305660377358488"
"2024-02-13T17:04:00.000+04:00","0.15738888888888894"
"2024-02-13T22:08:00.000+04:00","0.10765957446808513"
"2024-02-14T03:12:00.000+04:00","0.11057142857142861"
"2024-02-14T08:16:00.000+04:00","0.21775471698113208"
"2024-02-14T13:20:00.000+04:00","0.1411458333333334"
"2024-02-14T18:24:00.000+04:00","0.10741071428571429"
"2024-02-14T23:28:00.000+04:00","0.11533333333333333"
"2024-02-15T04:32:00.000+04:00","0.1118867924528302"
"2024-02-15T09:36:00.000+04:00","0.11956363636363637"
"2024-02-15T14:40:00.000+04:00","0.11301960784313722"
"2024-02-15T19:44:00.000+04:00","0.10937037037037041"
"2024-02-16T00:48:00.000+04:00","0.11382352941176471"
"2024-02-16T05:52:00.000+04:00","0.11113207547169818"
"2024-02-16T10:56:00.000+04:00","0.11685185185185183"
"2024-02-16T16:00:00.000+04:00","0.11213333333333336"
"2024-02-16T21:04:00.000+04:00","0.1112884615384616"
"2024-02-17T02:08:00.000+04:00","0.11456140350877195"
"2024-02-17T07:12:00.000+04:00","0.11663999999999998"
"2024-02-17T12:16:00.000+04:00","0.11763461538461538"
"2024-02-17T17:20:00.000+04:00","0.10962500000000004"
"2024-02-17T22:24:00.000+04:00","0.11404000000000003"
"2024-02-18T03:28:00.000+04:00","0.1159622641509434"
"2024-02-18T08:32:00.000+04:00","0.11829824561403514"
"2024-02-18T13:36:00.000+04:00","0.20114035087719304"
"2024-02-18T18:40:00.000+04:00","0.10772000000000004"
"2024-02-18T23:44:00.000+04:00","0.1142941176470589"
"2024-02-19T04:48:00.000+04:00","0.32038596491228066"
"2024-02-19T09:52:00.000+04:00","0.7730701754385966"
"2024-02-19T14:56:00.000+04:00","0.22202040816326538"
"2024-02-19T20:00:00.000+04:00","0.1032307692307693"
"2024-02-20T01:04:00.000+04:00","0.1077777777777778"
"2024-02-20T06:08:00.000+04:00","0.22671186440677968"
"2024-02-20T11:12:00.000+04:00","0.29875471698113215"
"2024-02-20T16:16:00.000+04:00","0.1122181818181819"
"2024-02-20T21:20:00.000+04:00","0.10890384615384617"
"2024-02-21T02:24:00.000+04:00","0.10684210526315792"
"2024-02-21T07:28:00.000+04:00","0.21554901960784317"
"2024-02-21T12:32:00.000+04:00","0.1142982456140351"
"2024-02-21T17:36:00.000+04:00","0.10664285714285716"
"2024-02-21T22:40:00.000+04:00","0.11229166666666668"
"2024-02-22T03:44:00.000+04:00","0.20248979591836744"
"2024-02-22T08:48:00.000+04:00","0.3700172413793105"
"2024-02-22T13:52:00.000+04:00","0.12470588235294122"
"2024-02-22T18:56:00.000+04:00","0.10552083333333336"
"2024-02-23T00:00:00.000+04:00","0.11100000000000002"
"2024-02-23T05:04:00.000+04:00","0.11420408163265307"
"2024-02-23T10:08:00.000+04:00","0.2454444444444445"
"2024-02-23T15:12:00.000+04:00","0.10578846153846158"
"2024-02-23T20:16:00.000+04:00","0.10420408163265307"
"2024-02-24T01:20:00.000+04:00","0.11271698113207551"
"2024-02-24T06:24:00.000+04:00","0.11620754716981137"
"2024-02-24T11:28:00.000+04:00","0.20718181818181824"
"2024-02-24T16:32:00.000+04:00","0.11298"
"2024-02-24T21:36:00.000+04:00","0.11366000000000004"
"2024-02-25T02:40:00.000+04:00","0.1162777777777778"
"2024-02-25T07:44:00.000+04:00","0.11713461538461542"
"2024-02-25T12:48:00.000+04:00","0.3723333333333332"
"2024-02-25T17:52:00.000+04:00","0.11148076923076926"
"2024-02-25T22:56:00.000+04:00","0.11504081632653064"
"2024-02-26T04:00:00.000+04:00","0.12159259259259259"
"2024-02-26T09:04:00.000+04:00","0.38599999999999984"
"2024-02-26T14:08:00.000+04:00","0.2912037037037038"
"2024-02-26T19:12:00.000+04:00","0.10809433962264155"
"2024-02-27T00:16:00.000+04:00","0.11403846153846156"
"2024-02-27T05:20:00.000+04:00","0.12259259259259263"
"2024-02-27T10:24:00.000+04:00","0.518392857142857"
"2024-02-27T15:28:00.000+04:00","0.6118596491228063"
"2024-02-27T20:32:00.000+04:00","0.11654545454545455"
"2024-02-28T01:36:00.000+04:00","0.1125636363636364"
"2024-02-28T06:40:00.000+04:00","0.16600000000000006"
"2024-02-28T11:44:00.000+04:00","0.3113148148148148"
"2024-02-28T16:48:00.000+04:00","0.3852264150943398"
"2024-02-28T21:52:00.000+04:00","0.1096444444444445"
"2024-02-29T02:56:00.000+04:00","0.1124137931034483"
"2024-02-29T08:00:00.000+04:00","0.8963999999999995"
"2024-02-29T13:04:00.000+04:00","0.3065"
