"time","W.mean_value"
"2024-01-24T05:36:00.000+04:00","24.27659574468085"
"2024-01-24T10:40:00.000+04:00","16.982456140350877"
"2024-01-24T15:44:00.000+04:00","15.613636363636363"
"2024-01-24T20:48:00.000+04:00","13.210526315789474"
"2024-01-25T01:52:00.000+04:00","13.305555555555555"
"2024-01-25T06:56:00.000+04:00","15.204545454545455"
"2024-01-25T12:00:00.000+04:00","14.365384615384615"
"2024-01-25T17:04:00.000+04:00","13.268292682926829"
"2024-01-25T22:08:00.000+04:00","13.176470588235293"
"2024-01-26T03:12:00.000+04:00","13.825"
"2024-01-26T08:16:00.000+04:00","13.409090909090908"
"2024-01-26T13:20:00.000+04:00","13.17142857142857"
"2024-01-26T18:24:00.000+04:00","13.095238095238095"
"2024-01-26T23:28:00.000+04:00","13.391304347826088"
"2024-01-27T04:32:00.000+04:00","13.533333333333333"
"2024-01-27T09:36:00.000+04:00","13.421052631578947"
"2024-01-27T14:40:00.000+04:00","13.191489361702128"
"2024-01-27T19:44:00.000+04:00","13.3"
"2024-01-28T00:48:00.000+04:00","13.022727272727273"
"2024-01-28T05:52:00.000+04:00","13.153846153846153"
"2024-01-28T10:56:00.000+04:00","13.263157894736842"
"2024-01-28T16:00:00.000+04:00","13.305555555555555"
"2024-01-28T21:04:00.000+04:00","13.63888888888889"
"2024-01-29T02:08:00.000+04:00","13.054054054054054"
"2024-01-29T07:12:00.000+04:00","21.6734693877551"
"2024-01-29T12:16:00.000+04:00","59.111111111111114"
"2024-01-29T17:20:00.000+04:00","13.538461538461538"
"2024-01-29T22:24:00.000+04:00","13.263157894736842"
"2024-01-30T03:28:00.000+04:00","13.055555555555555"
"2024-01-30T08:32:00.000+04:00",
"2024-01-30T13:36:00.000+04:00",
"2024-01-30T18:40:00.000+04:00",
"2024-01-30T23:44:00.000+04:00",
"2024-01-31T04:48:00.000+04:00","12.5"
"2024-01-31T09:52:00.000+04:00","15.86046511627907"
"2024-01-31T14:56:00.000+04:00","14.225"
"2024-01-31T20:00:00.000+04:00","12.80952380952381"
"2024-02-01T01:04:00.000+04:00","13.170731707317072"
"2024-02-01T06:08:00.000+04:00","31.095238095238095"
"2024-02-01T11:12:00.000+04:00","44.3125"
"2024-02-01T16:16:00.000+04:00","13.975609756097562"
"2024-02-01T21:20:00.000+04:00","12.951219512195122"
"2024-02-02T02:24:00.000+04:00","13.08"
"2024-02-02T07:28:00.000+04:00","13.488888888888889"
"2024-02-02T12:32:00.000+04:00","13.129032258064516"
"2024-02-02T17:36:00.000+04:00","13.153846153846153"
"2024-02-02T22:40:00.000+04:00","13.176470588235293"
"2024-02-03T03:44:00.000+04:00","13.051282051282051"
"2024-02-03T08:48:00.000+04:00","13.282051282051283"
"2024-02-03T13:52:00.000+04:00","12.975609756097562"
"2024-02-03T18:56:00.000+04:00","13.4"
"2024-02-04T00:00:00.000+04:00","12.926829268292684"
"2024-02-04T05:04:00.000+04:00","13.05"
"2024-02-04T10:08:00.000+04:00","12.88888888888889"
"2024-02-04T15:12:00.000+04:00","12.883720930232558"
"2024-02-04T20:16:00.000+04:00","12.976190476190476"
"2024-02-05T01:20:00.000+04:00","12.928571428571429"
"2024-02-05T06:24:00.000+04:00","42.19512195121951"
"2024-02-05T11:28:00.000+04:00","16.790697674418606"
"2024-02-05T16:32:00.000+04:00","14.547619047619047"
"2024-02-05T21:36:00.000+04:00","13.05"
"2024-02-06T02:40:00.000+04:00","13.19047619047619"
"2024-02-06T07:44:00.000+04:00","60.80487804878049"
"2024-02-06T12:48:00.000+04:00","16.047619047619047"
"2024-02-06T17:52:00.000+04:00","14.702702702702704"
"2024-02-06T22:56:00.000+04:00","13.136363636363637"
"2024-02-07T04:00:00.000+04:00","13.333333333333334"
"2024-02-07T09:04:00.000+04:00","34.813559322033896"
"2024-02-07T14:08:00.000+04:00","25.733333333333334"
"2024-02-07T19:12:00.000+04:00","12.977272727272727"
"2024-02-08T00:16:00.000+04:00","13.054054054054054"
"2024-02-08T05:20:00.000+04:00","28.22222222222222"
"2024-02-08T10:24:00.000+04:00","19.304347826086957"
"2024-02-08T15:28:00.000+04:00","14.23076923076923"
"2024-02-08T20:32:00.000+04:00","13.152173913043478"
"2024-02-09T01:36:00.000+04:00","13.2"
"2024-02-09T06:40:00.000+04:00","12.928571428571429"
"2024-02-09T11:44:00.000+04:00","12.833333333333334"
"2024-02-09T16:48:00.000+04:00","13"
"2024-02-09T21:52:00.000+04:00","13.136363636363637"
"2024-02-10T02:56:00.000+04:00","12.944444444444445"
"2024-02-10T08:00:00.000+04:00","13"
"2024-02-10T13:04:00.000+04:00","12.975"
"2024-02-10T18:08:00.000+04:00","13.057142857142857"
"2024-02-10T23:12:00.000+04:00","13.261904761904763"
"2024-02-11T04:16:00.000+04:00","12.805555555555555"
"2024-02-11T09:20:00.000+04:00","15.523809523809524"
"2024-02-11T14:24:00.000+04:00","13"
"2024-02-11T19:28:00.000+04:00","12.8"
"2024-02-12T00:32:00.000+04:00","12.852941176470589"
"2024-02-12T05:36:00.000+04:00","13.415094339622641"
"2024-02-12T10:40:00.000+04:00","76.73333333333333"
"2024-02-12T15:44:00.000+04:00","12.848484848484848"
"2024-02-12T20:48:00.000+04:00","12.702702702702704"
"2024-02-13T01:52:00.000+04:00","13.048780487804878"
"2024-02-13T06:56:00.000+04:00","13.333333333333334"
"2024-02-13T12:00:00.000+04:00","38.189189189189186"
"2024-02-13T17:04:00.000+04:00","41.121212121212125"
"2024-02-13T22:08:00.000+04:00","13.06060606060606"
"2024-02-14T03:12:00.000+04:00","13.256410256410257"
"2024-02-14T08:16:00.000+04:00","51.97674418604651"
"2024-02-14T13:20:00.000+04:00","23.264705882352942"
"2024-02-14T18:24:00.000+04:00","13.104166666666666"
"2024-02-14T23:28:00.000+04:00","13.477272727272727"
"2024-02-15T04:32:00.000+04:00","14.54054054054054"
"2024-02-15T09:36:00.000+04:00","15.55813953488372"
"2024-02-15T14:40:00.000+04:00","13.333333333333334"
"2024-02-15T19:44:00.000+04:00","13.215686274509803"
"2024-02-16T00:48:00.000+04:00","13.02127659574468"
"2024-02-16T05:52:00.000+04:00","13"
"2024-02-16T10:56:00.000+04:00","13.2"
"2024-02-16T16:00:00.000+04:00","13.204545454545455"
"2024-02-16T21:04:00.000+04:00","13.121951219512194"
"2024-02-17T02:08:00.000+04:00","13"
"2024-02-17T07:12:00.000+04:00","12.833333333333334"
"2024-02-17T12:16:00.000+04:00","13.162162162162161"
"2024-02-17T17:20:00.000+04:00","13.113636363636363"
"2024-02-17T22:24:00.000+04:00","12.85"
"2024-02-18T03:28:00.000+04:00","13"
"2024-02-18T08:32:00.000+04:00","13.142857142857142"
"2024-02-18T13:36:00.000+04:00","35"
"2024-02-18T18:40:00.000+04:00","12.886363636363637"
"2024-02-18T23:44:00.000+04:00","12.775"
"2024-02-19T04:48:00.000+04:00","63.93478260869565"
"2024-02-19T09:52:00.000+04:00","198.34615384615384"
"2024-02-19T14:56:00.000+04:00","46.82051282051282"
"2024-02-19T20:00:00.000+04:00","13.161290322580646"
"2024-02-20T01:04:00.000+04:00","12.88888888888889"
"2024-02-20T06:08:00.000+04:00","53.91304347826087"
"2024-02-20T11:12:00.000+04:00","83.28947368421052"
"2024-02-20T16:16:00.000+04:00","13.909090909090908"
"2024-02-20T21:20:00.000+04:00","13.052631578947368"
"2024-02-21T02:24:00.000+04:00","13.268292682926829"
"2024-02-21T07:28:00.000+04:00","54.82857142857143"
"2024-02-21T12:32:00.000+04:00","14.384615384615385"
"2024-02-21T17:36:00.000+04:00","13.066666666666666"
"2024-02-21T22:40:00.000+04:00","13.119047619047619"
"2024-02-22T03:44:00.000+04:00","31.17241379310345"
"2024-02-22T08:48:00.000+04:00","99.51162790697674"
"2024-02-22T13:52:00.000+04:00","20.457142857142856"
"2024-02-22T18:56:00.000+04:00","13.027777777777779"
"2024-02-23T00:00:00.000+04:00","12.926829268292684"
"2024-02-23T05:04:00.000+04:00","13.15"
"2024-02-23T10:08:00.000+04:00","41"
"2024-02-23T15:12:00.000+04:00","13.05"
"2024-02-23T20:16:00.000+04:00","13.441176470588236"
"2024-02-24T01:20:00.000+04:00","12.933333333333334"
"2024-02-24T06:24:00.000+04:00","13.170731707317072"
"2024-02-24T11:28:00.000+04:00","47.78048780487805"
"2024-02-24T16:32:00.000+04:00","13.36111111111111"
"2024-02-24T21:36:00.000+04:00","12.731707317073171"
"2024-02-25T02:40:00.000+04:00","13"
"2024-02-25T07:44:00.000+04:00","12.853658536585366"
"2024-02-25T12:48:00.000+04:00","115.38888888888889"
"2024-02-25T17:52:00.000+04:00","13"
"2024-02-25T22:56:00.000+04:00","12.885714285714286"
"2024-02-26T04:00:00.000+04:00","14.375"
"2024-02-26T09:04:00.000+04:00","57.16"
"2024-02-26T14:08:00.000+04:00","74.3157894736842"
"2024-02-26T19:12:00.000+04:00","12.521739130434783"
"2024-02-27T00:16:00.000+04:00","12.954545454545455"
"2024-02-27T05:20:00.000+04:00","15.921052631578947"
"2024-02-27T10:24:00.000+04:00","148.25"
"2024-02-27T15:28:00.000+04:00","181.05128205128204"
"2024-02-27T20:32:00.000+04:00","15.564102564102564"
"2024-02-28T01:36:00.000+04:00","13.1"
"2024-02-28T06:40:00.000+04:00","26.113636363636363"
"2024-02-28T11:44:00.000+04:00","70.15217391304348"
"2024-02-28T16:48:00.000+04:00","92.93181818181819"
"2024-02-28T21:52:00.000+04:00","13"
"2024-02-29T02:56:00.000+04:00","13.173913043478262"
"2024-02-29T08:00:00.000+04:00","191.59259259259258"
"2024-02-29T13:04:00.000+04:00","86.38461538461539"
