"time","W.mean_value"
"2024-01-25T17:04:00.000+04:00","33.07692307692308"
"2024-01-25T22:08:00.000+04:00","24.76923076923077"
"2024-01-26T03:12:00.000+04:00","33.61538461538461"
"2024-01-26T08:16:00.000+04:00","12.074074074074074"
"2024-01-26T13:20:00.000+04:00","21.6"
"2024-01-26T18:24:00.000+04:00","30.642857142857142"
"2024-01-26T23:28:00.000+04:00","25.153846153846153"
"2024-01-27T04:32:00.000+04:00","43.1"
"2024-01-27T09:36:00.000+04:00","41.86666666666667"
"2024-01-27T14:40:00.000+04:00","48.09090909090909"
"2024-01-27T19:44:00.000+04:00","41.38461538461539"
"2024-01-28T00:48:00.000+04:00","27.333333333333332"
"2024-01-28T05:52:00.000+04:00","23.925925925925927"
"2024-01-28T10:56:00.000+04:00","21.65"
"2024-01-28T16:00:00.000+04:00","36.25"
"2024-01-28T21:04:00.000+04:00","18.941176470588236"
"2024-01-29T02:08:00.000+04:00","33.46153846153846"
"2024-01-29T07:12:00.000+04:00","59.42857142857143"
"2024-01-29T12:16:00.000+04:00","40.45454545454545"
"2024-01-29T17:20:00.000+04:00","21.5"
"2024-01-29T22:24:00.000+04:00","27.541666666666668"
"2024-01-30T03:28:00.000+04:00","25.9"
"2024-01-30T08:32:00.000+04:00",
"2024-01-30T13:36:00.000+04:00",
"2024-01-30T18:40:00.000+04:00",
"2024-01-30T23:44:00.000+04:00",
"2024-01-31T04:48:00.000+04:00","57.25"
"2024-01-31T09:52:00.000+04:00","57.3"
"2024-01-31T14:56:00.000+04:00","32.38095238095238"
"2024-01-31T20:00:00.000+04:00","34.3125"
"2024-02-01T01:04:00.000+04:00","53.166666666666664"
"2024-02-01T06:08:00.000+04:00","53.47826086956522"
"2024-02-01T11:12:00.000+04:00","49.92"
"2024-02-01T16:16:00.000+04:00","35.2"
"2024-02-01T21:20:00.000+04:00","19.40909090909091"
"2024-02-02T02:24:00.000+04:00","27.25"
"2024-02-02T07:28:00.000+04:00","34.44444444444444"
"2024-02-02T12:32:00.000+04:00","37.142857142857146"
"2024-02-02T17:36:00.000+04:00",
"2024-02-02T22:40:00.000+04:00",
"2024-02-03T03:44:00.000+04:00",
"2024-02-03T08:48:00.000+04:00",
"2024-02-03T13:52:00.000+04:00",
"2024-02-03T18:56:00.000+04:00",
"2024-02-04T00:00:00.000+04:00",
"2024-02-04T05:04:00.000+04:00",
"2024-02-04T10:08:00.000+04:00",
"2024-02-04T15:12:00.000+04:00",
"2024-02-04T20:16:00.000+04:00",
"2024-02-05T01:20:00.000+04:00",
"2024-02-05T06:24:00.000+04:00","63.93333333333333"
"2024-02-05T11:28:00.000+04:00","38.4"
"2024-02-05T16:32:00.000+04:00","24.545454545454547"
"2024-02-05T21:36:00.000+04:00","27.583333333333332"
"2024-02-06T02:40:00.000+04:00","33.46153846153846"
"2024-02-06T07:44:00.000+04:00","46.785714285714285"
"2024-02-06T12:48:00.000+04:00","55.4"
"2024-02-06T17:52:00.000+04:00","25"
"2024-02-06T22:56:00.000+04:00","49.45454545454545"
"2024-02-07T04:00:00.000+04:00","63.125"
"2024-02-07T09:04:00.000+04:00","33.5"
"2024-02-07T14:08:00.000+04:00","37.41379310344828"
"2024-02-07T19:12:00.000+04:00","29.77777777777778"
"2024-02-08T00:16:00.000+04:00","54.7"
"2024-02-08T05:20:00.000+04:00","49.375"
"2024-02-08T10:24:00.000+04:00","53.5"
"2024-02-08T15:28:00.000+04:00","38"
"2024-02-08T20:32:00.000+04:00","31.058823529411764"
"2024-02-09T01:36:00.000+04:00","36.666666666666664"
"2024-02-09T06:40:00.000+04:00","14.8"
"2024-02-09T11:44:00.000+04:00","37.785714285714285"
"2024-02-09T16:48:00.000+04:00","27.583333333333332"
"2024-02-09T21:52:00.000+04:00","30.5"
"2024-02-10T02:56:00.000+04:00","34.07692307692308"
"2024-02-10T08:00:00.000+04:00","25.75"
"2024-02-10T13:04:00.000+04:00","26.125"
"2024-02-10T18:08:00.000+04:00","32.15384615384615"
"2024-02-10T23:12:00.000+04:00","40.875"
"2024-02-11T04:16:00.000+04:00","43.1"
"2024-02-11T09:20:00.000+04:00","34.25"
"2024-02-11T14:24:00.000+04:00","29.36842105263158"
"2024-02-11T19:28:00.000+04:00","34"
"2024-02-12T00:32:00.000+04:00","40.63636363636363"
"2024-02-12T05:36:00.000+04:00","57.4375"
"2024-02-12T10:40:00.000+04:00","53.57142857142857"
"2024-02-12T15:44:00.000+04:00","39.1764705882353"
"2024-02-12T20:48:00.000+04:00","39.714285714285715"
"2024-02-13T01:52:00.000+04:00","29.125"
"2024-02-13T06:56:00.000+04:00","68.44827586206897"
"2024-02-13T12:00:00.000+04:00","65.1875"
"2024-02-13T17:04:00.000+04:00","20.733333333333334"
"2024-02-13T22:08:00.000+04:00","55.25"
"2024-02-14T03:12:00.000+04:00","52.53333333333333"
"2024-02-14T08:16:00.000+04:00","75.02941176470588"
"2024-02-14T13:20:00.000+04:00","54.22222222222222"
"2024-02-14T18:24:00.000+04:00","44.333333333333336"
"2024-02-14T23:28:00.000+04:00","32.875"
"2024-02-15T04:32:00.000+04:00","55.75"
"2024-02-15T09:36:00.000+04:00","66.5"
"2024-02-15T14:40:00.000+04:00","35.63636363636363"
"2024-02-15T19:44:00.000+04:00","30.22222222222222"
"2024-02-16T00:48:00.000+04:00","31.352941176470587"
"2024-02-16T05:52:00.000+04:00","39.61538461538461"
"2024-02-16T10:56:00.000+04:00","16.791666666666668"
"2024-02-16T16:00:00.000+04:00","44.5"
"2024-02-16T21:04:00.000+04:00","36.25"
"2024-02-17T02:08:00.000+04:00","33.7"
"2024-02-17T07:12:00.000+04:00","23.96153846153846"
"2024-02-17T12:16:00.000+04:00","43.166666666666664"
"2024-02-17T17:20:00.000+04:00","33.9375"
"2024-02-17T22:24:00.000+04:00","18.181818181818183"
"2024-02-18T03:28:00.000+04:00","24.38888888888889"
"2024-02-18T08:32:00.000+04:00","21.6"
"2024-02-18T13:36:00.000+04:00","35"
"2024-02-18T18:40:00.000+04:00","28"
"2024-02-18T23:44:00.000+04:00","23.130434782608695"
"2024-02-19T04:48:00.000+04:00","54.67741935483871"
"2024-02-19T09:52:00.000+04:00","47.5"
"2024-02-19T14:56:00.000+04:00","49.88"
"2024-02-19T20:00:00.000+04:00","20.285714285714285"
"2024-02-20T01:04:00.000+04:00","36.583333333333336"
"2024-02-20T06:08:00.000+04:00","44.21212121212121"
"2024-02-20T11:12:00.000+04:00","50.233333333333334"
"2024-02-20T16:16:00.000+04:00","14.695652173913043"
"2024-02-20T21:20:00.000+04:00","22.785714285714285"
"2024-02-21T02:24:00.000+04:00","26.3125"
"2024-02-21T07:28:00.000+04:00","72.5"
"2024-02-21T12:32:00.000+04:00","49.7037037037037"
"2024-02-21T17:36:00.000+04:00","22.857142857142858"
"2024-02-21T22:40:00.000+04:00","22.31578947368421"
"2024-02-22T03:44:00.000+04:00","37.85"
"2024-02-22T08:48:00.000+04:00","52.583333333333336"
"2024-02-22T13:52:00.000+04:00","47.666666666666664"
"2024-02-22T18:56:00.000+04:00","31.285714285714285"
"2024-02-23T00:00:00.000+04:00","33.30769230769231"
"2024-02-23T05:04:00.000+04:00","40.3125"
"2024-02-23T10:08:00.000+04:00","22.263157894736842"
"2024-02-23T15:12:00.000+04:00","27.25"
"2024-02-23T20:16:00.000+04:00","57.45454545454545"
"2024-02-24T01:20:00.000+04:00","32.6"
"2024-02-24T06:24:00.000+04:00","33.578947368421055"
"2024-02-24T11:28:00.000+04:00","45.375"
"2024-02-24T16:32:00.000+04:00","41.84615384615385"
"2024-02-24T21:36:00.000+04:00","31.846153846153847"
"2024-02-25T02:40:00.000+04:00","29"
"2024-02-25T07:44:00.000+04:00","24.80952380952381"
"2024-02-25T12:48:00.000+04:00","34.94736842105263"
"2024-02-25T17:52:00.000+04:00","21.5"
"2024-02-25T22:56:00.000+04:00","26.5"
"2024-02-26T04:00:00.000+04:00","46.125"
"2024-02-26T09:04:00.000+04:00","72.59375"
"2024-02-26T14:08:00.000+04:00","59.705882352941174"
"2024-02-26T19:12:00.000+04:00","49.666666666666664"
"2024-02-27T00:16:00.000+04:00","32.6"
"2024-02-27T05:20:00.000+04:00","58.96153846153846"
"2024-02-27T10:24:00.000+04:00","78.37037037037037"
"2024-02-27T15:28:00.000+04:00","31.235294117647058"
"2024-02-27T20:32:00.000+04:00","27.125"
"2024-02-28T01:36:00.000+04:00","38.714285714285715"
"2024-02-28T06:40:00.000+04:00","67.78125"
"2024-02-28T11:44:00.000+04:00","55.064516129032256"
"2024-02-28T16:48:00.000+04:00","32.23529411764706"
"2024-02-28T21:52:00.000+04:00","29.375"
"2024-02-29T02:56:00.000+04:00","47.25"
"2024-02-29T08:00:00.000+04:00","65.64285714285714"
"2024-02-29T13:04:00.000+04:00","82.71428571428571"
