"time","W.mean_value"
"2024-01-25T06:56:00.000+04:00","201.6"
"2024-01-25T12:00:00.000+04:00","368.1111111111111"
"2024-01-25T17:04:00.000+04:00","0.5"
"2024-01-25T22:08:00.000+04:00",
"2024-01-26T03:12:00.000+04:00","0.5"
"2024-01-26T08:16:00.000+04:00","0.5"
"2024-01-26T13:20:00.000+04:00","0.5384615384615384"
"2024-01-26T18:24:00.000+04:00",
"2024-01-26T23:28:00.000+04:00","0.5"
"2024-01-27T04:32:00.000+04:00","0.5"
"2024-01-27T09:36:00.000+04:00","0.5"
"2024-01-27T14:40:00.000+04:00","0.5"
"2024-01-27T19:44:00.000+04:00","0.5"
"2024-01-28T00:48:00.000+04:00",
"2024-01-28T05:52:00.000+04:00","0.5"
"2024-01-28T10:56:00.000+04:00","323.44444444444446"
"2024-01-28T16:00:00.000+04:00","0.3333333333333333"
"2024-01-28T21:04:00.000+04:00","0.5"
"2024-01-29T02:08:00.000+04:00","0.5"
"2024-01-29T07:12:00.000+04:00","421.53846153846155"
"2024-01-29T12:16:00.000+04:00","156.4"
"2024-01-29T17:20:00.000+04:00","0.5"
"2024-01-29T22:24:00.000+04:00","0.5"
"2024-01-30T03:28:00.000+04:00","0.6666666666666666"
"2024-01-30T08:32:00.000+04:00",
"2024-01-30T13:36:00.000+04:00",
"2024-01-30T18:40:00.000+04:00",
"2024-01-30T23:44:00.000+04:00",
"2024-01-31T04:48:00.000+04:00","0.6666666666666666"
"2024-01-31T09:52:00.000+04:00","0.4"
"2024-01-31T14:56:00.000+04:00","0.5"
"2024-01-31T20:00:00.000+04:00","0.5"
"2024-02-01T01:04:00.000+04:00",
"2024-02-01T06:08:00.000+04:00","0.6666666666666666"
"2024-02-01T11:12:00.000+04:00","0"
"2024-02-01T16:16:00.000+04:00",
"2024-02-01T21:20:00.000+04:00","0.5"
"2024-02-02T02:24:00.000+04:00","0.5"
"2024-02-02T07:28:00.000+04:00",
"2024-02-02T12:32:00.000+04:00",
"2024-02-02T17:36:00.000+04:00",
"2024-02-02T22:40:00.000+04:00",
"2024-02-03T03:44:00.000+04:00","0.5"
"2024-02-03T08:48:00.000+04:00","0.5"
"2024-02-03T13:52:00.000+04:00","0.3333333333333333"
"2024-02-03T18:56:00.000+04:00","0.5"
"2024-02-04T00:00:00.000+04:00","0.5"
"2024-02-04T05:04:00.000+04:00","0.5"
"2024-02-04T10:08:00.000+04:00","0.5"
"2024-02-04T15:12:00.000+04:00","0.5"
"2024-02-04T20:16:00.000+04:00","0.5"
"2024-02-05T01:20:00.000+04:00","0.5"
"2024-02-05T06:24:00.000+04:00","236.76470588235293"
"2024-02-05T11:28:00.000+04:00","67.82142857142857"
"2024-02-05T16:32:00.000+04:00","146.72727272727272"
"2024-02-05T21:36:00.000+04:00",
"2024-02-06T02:40:00.000+04:00","616"
"2024-02-06T07:44:00.000+04:00","123.65217391304348"
"2024-02-06T12:48:00.000+04:00","304.11764705882354"
"2024-02-06T17:52:00.000+04:00",
"2024-02-06T22:56:00.000+04:00","0.5"
"2024-02-07T04:00:00.000+04:00","10.333333333333334"
"2024-02-07T09:04:00.000+04:00","128.86206896551724"
"2024-02-07T14:08:00.000+04:00","0.6428571428571429"
"2024-02-07T19:12:00.000+04:00",
"2024-02-08T00:16:00.000+04:00","0.5"
"2024-02-08T05:20:00.000+04:00","347.1818181818182"
"2024-02-08T10:24:00.000+04:00","170.23529411764707"
"2024-02-08T15:28:00.000+04:00","4.833333333333333"
"2024-02-08T20:32:00.000+04:00","0.5"
"2024-02-09T01:36:00.000+04:00","0.5"
"2024-02-09T06:40:00.000+04:00","0.5"
"2024-02-09T11:44:00.000+04:00","0.4"
"2024-02-09T16:48:00.000+04:00","0.5"
"2024-02-09T21:52:00.000+04:00","0.5"
"2024-02-10T02:56:00.000+04:00","0.5"
"2024-02-10T08:00:00.000+04:00","0.5"
"2024-02-10T13:04:00.000+04:00","8.25"
"2024-02-10T18:08:00.000+04:00","0.5"
"2024-02-10T23:12:00.000+04:00","0.5"
"2024-02-11T04:16:00.000+04:00","0.5"
"2024-02-11T09:20:00.000+04:00","229.47826086956522"
"2024-02-11T14:24:00.000+04:00","0.5"
"2024-02-11T19:28:00.000+04:00","0.5"
"2024-02-12T00:32:00.000+04:00","0.5"
"2024-02-12T05:36:00.000+04:00","99.15789473684211"
"2024-02-12T10:40:00.000+04:00","1.2307692307692308"
"2024-02-12T15:44:00.000+04:00","0.5"
"2024-02-12T20:48:00.000+04:00","0.5"
"2024-02-13T01:52:00.000+04:00",
"2024-02-13T06:56:00.000+04:00","129.29166666666666"
"2024-02-13T12:00:00.000+04:00","5.666666666666667"
"2024-02-13T17:04:00.000+04:00","0.5"
"2024-02-13T22:08:00.000+04:00","0.5"
"2024-02-14T03:12:00.000+04:00","0.6666666666666666"
"2024-02-14T08:16:00.000+04:00","122.125"
"2024-02-14T13:20:00.000+04:00","254.28571428571428"
"2024-02-14T18:24:00.000+04:00","0.5"
"2024-02-14T23:28:00.000+04:00","0.5"
"2024-02-15T04:32:00.000+04:00","244.16666666666666"
"2024-02-15T09:36:00.000+04:00","143.11111111111111"
"2024-02-15T14:40:00.000+04:00","54.94444444444444"
"2024-02-15T19:44:00.000+04:00","0.25"
"2024-02-16T00:48:00.000+04:00","0.375"
"2024-02-16T05:52:00.000+04:00","0.5"
"2024-02-16T10:56:00.000+04:00","0.5"
"2024-02-16T16:00:00.000+04:00","0.5"
"2024-02-16T21:04:00.000+04:00","0.5"
"2024-02-17T02:08:00.000+04:00","0.5"
"2024-02-17T07:12:00.000+04:00",
"2024-02-17T12:16:00.000+04:00","3.4285714285714284"
"2024-02-17T17:20:00.000+04:00","0.5"
"2024-02-17T22:24:00.000+04:00",
"2024-02-18T03:28:00.000+04:00","0.5"
"2024-02-18T08:32:00.000+04:00","268.7142857142857"
"2024-02-18T13:36:00.000+04:00","0.5"
"2024-02-18T18:40:00.000+04:00","0.5"
"2024-02-18T23:44:00.000+04:00","0.5"
"2024-02-19T04:48:00.000+04:00","123.5"
"2024-02-19T09:52:00.000+04:00","296.2"
"2024-02-19T14:56:00.000+04:00","118.8"
"2024-02-19T20:00:00.000+04:00","0.4"
"2024-02-20T01:04:00.000+04:00","0.5"
"2024-02-20T06:08:00.000+04:00","226.83333333333334"
"2024-02-20T11:12:00.000+04:00","289.2105263157895"
"2024-02-20T16:16:00.000+04:00","0.5"
"2024-02-20T21:20:00.000+04:00","0.5"
"2024-02-21T02:24:00.000+04:00","0.5"
"2024-02-21T07:28:00.000+04:00","207.73684210526315"
"2024-02-21T12:32:00.000+04:00","143.53846153846155"
"2024-02-21T17:36:00.000+04:00","0.5"
"2024-02-21T22:40:00.000+04:00","0.5"
"2024-02-22T03:44:00.000+04:00","244.83333333333334"
"2024-02-22T08:48:00.000+04:00","61.357142857142854"
"2024-02-22T13:52:00.000+04:00","173.21428571428572"
"2024-02-22T18:56:00.000+04:00","0.5"
"2024-02-23T00:00:00.000+04:00","0.5"
"2024-02-23T05:04:00.000+04:00","0.5"
"2024-02-23T10:08:00.000+04:00","0"
"2024-02-23T15:12:00.000+04:00","0.5"
"2024-02-23T20:16:00.000+04:00","0.5"
"2024-02-24T01:20:00.000+04:00","0.5"
"2024-02-24T06:24:00.000+04:00","0.5"
"2024-02-24T11:28:00.000+04:00","0.6"
"2024-02-24T16:32:00.000+04:00","0.4444444444444444"
"2024-02-24T21:36:00.000+04:00","0.5"
"2024-02-25T02:40:00.000+04:00","0.5"
"2024-02-25T07:44:00.000+04:00","0.5"
"2024-02-25T12:48:00.000+04:00","0.4666666666666667"
"2024-02-25T17:52:00.000+04:00",
"2024-02-25T22:56:00.000+04:00","0.5"
"2024-02-26T04:00:00.000+04:00","209.85714285714286"
"2024-02-26T09:04:00.000+04:00","62.68"
"2024-02-26T14:08:00.000+04:00","423.61538461538464"
"2024-02-26T19:12:00.000+04:00","0.5"
"2024-02-27T00:16:00.000+04:00","0.5"
"2024-02-27T05:20:00.000+04:00","233.75"
"2024-02-27T10:24:00.000+04:00","216.86666666666667"
"2024-02-27T15:28:00.000+04:00","207.11111111111111"
"2024-02-27T20:32:00.000+04:00","0.5"
"2024-02-28T01:36:00.000+04:00","0.5714285714285714"
"2024-02-28T06:40:00.000+04:00","305.5833333333333"
"2024-02-28T11:44:00.000+04:00","93.375"
"2024-02-28T16:48:00.000+04:00","0.5"
"2024-02-28T21:52:00.000+04:00","0.5"
"2024-02-29T02:56:00.000+04:00","0.5714285714285714"
"2024-02-29T08:00:00.000+04:00","103.58333333333333"
"2024-02-29T13:04:00.000+04:00","0.6"
